Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e733d619aa9271e5265e1beb166fc409e4498645585ab3b9a0789f47bdc20d2d,2022-04,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
1388236b3e3e0c45323a8eefced62a5d0f0f451bb968eac8e3065454ab721d58,2022-04,Gwent Police,Gwent Police,-3.038477,51.700034,On or near CLARENCE STREET,W01001524,Torfaen 004D,Investigation complete; no suspect identified
c14b83feb0bc570de78a8cd2f4fd0235be3d785b5229ea3800cf9a0ceb21f713,2022-04,Gwent Police,Gwent Police,-2.979483,51.578049,On or near ALICIA CRESCENT,W01001661,Newport 018C,Investigation complete; no suspect identified
268e9cc618bfb0ab37da4ffbf19117356feb1d97445c7ed06a00f1db8f11f82f,2022-04,Gwent Police,Gwent Police,-2.995205,51.594821,On or near GLASTONBURY CLOSE,W01001681,Newport 006B,Investigation complete; no suspect identified
eb9d7b8c147a93c28ecc9eb9c6532e8260771127f78ff86311c6b9b29b94319e,2022-04,Gwent Police,Gwent Police,-2.891693,51.593999,On or near WILLOW DRIVE,W01001650,Newport 004E,Investigation complete; no suspect identified
947051e000508acb97a8f0e79eec1ad9da4e0418636e732d8c681a3641c38090,2022-04,Gwent Police,Gwent Police,-3.041656,51.703621,On or near Supermarket,W01001524,Torfaen 004D,Investigation complete; no suspect identified
26fd486b14af314dd99e6ab996ceb28942c2ab044eaa5423801c6e887aca96cb,2022-04,Gwent Police,Gwent Police,-3.208587,51.577684,On or near BUXTON COURT,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
e389650515c30e88d884b7e0f85c9d6ca4702b2cb08f174b79e6472d86234dc7,2022-04,Gwent Police,Gwent Police,-3.208261,51.579549,On or near SNOWDEN COURT,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
ec530ba7f46e74a1e652ee14fa0f024697be11f843440995892b48978af58921,2022-04,Gwent Police,Gwent Police,-3.223594,51.579768,On or near MILL ROAD,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
cdd8defcfc7b7e4200ccccf7b7935c7ea5f9b49373e412b51775a78bf069105a,2022-04,Gwent Police,Gwent Police,-2.975558,51.594878,On or near RADNOR ROAD,W01001679,Newport 007D,Investigation complete; no suspect identified
8f4f4f4798729de4784daab9162942135f693158eca7ed56f2010aa868ce2498,2022-04,Gwent Police,Gwent Police,-3.017157,51.646245,On or near LLANTARNAM ROAD,W01001506,Torfaen 010A,Investigation complete; no suspect identified
7d14371f39fed963bf56fef2784ae248628493d259d001772262c50a471108e7,2022-04,Gwent Police,Gwent Police,-3.203491,51.668787,On or near CHARTIST WAY,W01001348,Caerphilly 009A,Investigation complete; no suspect identified
352ac353089cac51db84c38a7b97d7249549048d626655ce259c0a1b4b74af9b,2022-04,Gwent Police,Gwent Police,-2.987176,51.594736,On or near CRAWFORD STREET,W01001676,Newport 007B,Investigation complete; no suspect identified
ba8c749ed5dcddd3dbb60f874388a809933dcd6adcc5415bbc1a91c4e4f9b971,2022-04,Gwent Police,Gwent Police,-2.966115,51.600936,On or near MONMOUTH DRIVE,W01001614,Newport 005A,Investigation complete; no suspect identified
d53b44e75d990b288b8267e3cfc9abf94965074e80d57f54609b7fb716c2f2aa,2022-04,Gwent Police,Gwent Police,-3.017613,51.823839,On or near PRIORY LANE,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
fc638793eab1acfb4db9c5d33e27185c19873fdc44c3696512898a352dbe58cd,2022-04,Gwent Police,Gwent Police,-3.237506,51.657805,On or near OAK TREE DRIVE,W01001363,Caerphilly 012A,Investigation complete; no suspect identified
74f0e9563194ee01b5d519551c2b0eb6e4be859086db1555f8f273d34ae36cc3,2022-04,Gwent Police,Gwent Police,-3.001261,51.595156,On or near HARLEQUIN DRIVE,W01001681,Newport 006B,Investigation complete; no suspect identified
b7e1a8ecb0132cdd277c6d16f2b86ab9bb32c89ae360ff72c9f289711fb249a0,2022-04,Gwent Police,Gwent Police,-3.236832,51.767267,On or near HILL VIEW,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
e0e902f9dd6d804f6e425319baf14974c4e95f46c04fc83ece5a18998cfe887d,2022-04,Gwent Police,Gwent Police,-3.209624,51.779500,On or near GARDEN STREET,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
cdd0e955da66a10ccefb7336353229fcb2bd2b18675231dc80b6c3af3fcdd659,2022-04,Gwent Police,Gwent Police,-3.164370,51.684926,On or near WILLOW ROAD,W01001357,Caerphilly 006B,Suspect charged
faeeb04b57b036b4c5a37747bc4e942de06a4ad3d5b3bd049d097c47f64fb5a1,2022-04,Gwent Police,Gwent Police,-3.021152,51.679928,On or near AUSTIN ROAD,W01001517,Torfaen 006D,Unable to prosecute suspect
e60b4180523d571e89422847568a03f00d660e20d9ef0ca0910ad5af379b0c21,2022-04,Gwent Police,Gwent Police,-2.984294,51.588295,On or near RUGBY ROAD,W01001693,Newport 013E,Unable to prosecute suspect
5eea65f09909c66e337128783d092fba1258f3ae8dc3cce6d49ab940f42ba148,2022-04,Gwent Police,Gwent Police,-3.180560,51.677247,On or near CENTRAL AVENUE,W01001391,Caerphilly 006F,Unable to prosecute suspect
3728489a87df499646dfac0b51dcea292a8c3b8441eadcd1e02251b84ce47701,2022-04,Gwent Police,Gwent Police,-3.079924,51.771925,On or near TON-BACH STREET,W01001490,Torfaen 001D,Unable to prosecute suspect
bd8a90eaa14ffbbc175e3a8a9d2dcbd8904a6c4a5bdec98fc9415afba8b9dfd7,2022-04,Gwent Police,Gwent Police,-3.180560,51.677247,On or near CENTRAL AVENUE,W01001391,Caerphilly 006F,Unable to prosecute suspect
e860ac5bf8538fdad749cd7e4c0cca4a256398acdeedb528c2add363a47e5d68,2022-04,Gwent Police,Gwent Police,-3.210099,51.791292,On or near CHERRY CLOSE,W01001439,Blaenau Gwent 004B,Unable to prosecute suspect
76a31c4d1aea1b76643e0c939ac56bb8df59921e1bfa76c2c7e772f47fd0b048,2022-04,Gwent Police,Gwent Police,-3.212475,51.718733,On or near BANALOG TERRACE,W01001335,Caerphilly 005B,Unable to prosecute suspect
3de9621dccb5cc1dfa75bce798bb26eca52d354f8ee76aa3a1fe06171991f74d,2022-04,Gwent Police,Gwent Police,-3.178165,51.656860,On or near NEWBRIDGE ROAD,W01001401,Caerphilly 011A,Unable to prosecute suspect
092c080c97511043814aeb37500848982e04165337db47a71e2451a37f47eaa8,2022-04,Gwent Police,Gwent Police,-2.997067,51.587567,On or near Nightclub,W01001687,Newport 014D,Unable to prosecute suspect
7df9c4354779069ecd2261675ee5775aa22364545f12a707a2549bda147fbbd6,2022-04,Gwent Police,Gwent Police,-3.028154,51.826706,On or near ORCHARD STREET,W01001545,Monmouthshire 001A,Unable to prosecute suspect
98fe18a477704e4ab3cee14239a4fd003c004b4806a857e9496e81ea84e12832,2022-04,Gwent Police,Gwent Police,-2.989181,51.582697,On or near GEORGE STREET,W01001661,Newport 018C,Unable to prosecute suspect
9fa6ab74a865b0483dfef223c804c586bc82f44a4911dbb5f9f5c870177b2100,2022-04,Gwent Police,Gwent Police,-3.030544,51.814421,On or near BRIARDENE,W01001564,Monmouthshire 003D,Unable to prosecute suspect
70733cbb2b7a1eb0017a6e6adcd8cf6f237223dc4328ff53f7d01025f72f5f60,2022-04,Gwent Police,Gwent Police,-3.018833,51.649422,On or near GOLDCLIFF COURT,W01001506,Torfaen 010A,Unable to prosecute suspect
c1fa9984952f57506b865d9f7e19b1724592a9c27b3f33903e9aa37f5c7518fc,2022-04,Gwent Police,Gwent Police,-3.196628,51.664631,On or near LILIAN ROAD,W01001350,Caerphilly 009C,Unable to prosecute suspect
29c3e1a6b1f4e0ccf37da264075da3a86c97b4444ed557793db52e216218f734,2022-04,Gwent Police,Gwent Police,-3.147248,51.696540,On or near OSBORNE ROAD,W01001358,Caerphilly 006C,Unable to prosecute suspect
23fb4023f610ebfbe35f085fa4765f8621b866f7d65d5c7b1b82698cc138b17c,2022-04,Gwent Police,Gwent Police,-3.935906,51.647736,On or near CALLAND STREET,W01000788,Swansea 016D,Unable to prosecute suspect
22961e9c36dece3fc782c93d5bcff5fa617d4e376cb21e5aa0119c9805460aeb,2022-04,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Unable to prosecute suspect
93d0a5d67c4b2b61408ff4f340b2bef3ec991643de73039b506b1b7c8ae88e94,2022-04,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
867d60f9f7ff81795a7ae952a44075d973bf098e24630040d0461826f72bd061,2022-04,Gwent Police,Gwent Police,-3.057437,51.592775,On or near IFOR HAEL ROAD,W01001672,Newport 009C,Unable to prosecute suspect
12a371743290115158638c64fff2d29aec0e36d68a0f311929bac49a16b60b38,2022-04,Gwent Police,Gwent Police,-2.985681,51.580353,On or near CANAL TERRACE,W01001661,Newport 018C,Unable to prosecute suspect
36994defa4a471d2919bbbd40a75b497f34438c17374063cc68412c437cb4a46,2022-04,Gwent Police,Gwent Police,-3.074794,51.597869,On or near CAMELLIA AVENUE,W01001636,Newport 020A,Unable to prosecute suspect
f86e6eeb1fa102bc7f3c4a6364864cdbe881a83a64965f1f250f6561644b31e8,2022-04,Gwent Police,Gwent Police,-3.237984,51.720940,On or near Bus/Coach Station,W01001386,Caerphilly 002E,Unable to prosecute suspect
9f9680d261803236971fe6454eb4aeba1610274e0323902c576e35c4f5c38171,2022-04,Gwent Police,Gwent Police,-3.245539,51.771383,On or near THE CIRCLE,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
a3e55d24f18c7aaf83bdf3ca3889ef7e26bef84b85330b0335a62c91fc2e85f2,2022-04,Gwent Police,Gwent Police,-3.274299,51.752570,On or near NURSERY CRESCENT,W01001376,Caerphilly 001C,Unable to prosecute suspect
636c45bc77ca2eb113d1548d353b7cd05c2f8c770175b06868154b1d235b4894,2022-04,Gwent Police,Gwent Police,-3.274299,51.752570,On or near NURSERY CRESCENT,W01001376,Caerphilly 001C,Unable to prosecute suspect
1c10ca93b791735f7d00f7168ddc7aacc6346bf03f9ff215be44f0d713fa8bc1,2022-04,Gwent Police,Gwent Police,-3.055804,51.714005,On or near MACHINE MEADOW,W01001529,Torfaen 003B,Unable to prosecute suspect
209fd105ae497735b709f8a1c5884a4d2dacd0fa58cff02448e5787a44140ddb,2022-04,Gwent Police,Gwent Police,-3.172324,51.792250,On or near LIMESTONE ROAD EAST,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
298f0389793ae193c7e060b593e418052cacee44effe194ef3986734d3178b68,2022-04,Gwent Police,Gwent Police,-3.137640,51.683857,On or near KIER HARDIE TERRACE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
f1aa06d3de430319b747ad44ce60728be424d5f80feeb31873d8233a63c35713,2022-04,Gwent Police,Gwent Police,-3.047491,51.649260,On or near LITTLEDENE,W01001502,Torfaen 011E,Unable to prosecute suspect
b66a6d4d64428333a4e0726fcae14e4c525e06f04c0ec60267d5375208775b5c,2022-04,Gwent Police,Gwent Police,-3.041656,51.703621,On or near Supermarket,W01001524,Torfaen 004D,Unable to prosecute suspect
d21d69de8efc9d4c1dc35d36c89f21aeba771572a97058cbc9080b629e2065f5,2022-04,Gwent Police,Gwent Police,-3.034928,51.614214,On or near TORRDGE ROAD,W01001621,Newport 003E,Unable to prosecute suspect
6ac571def4d18e134044b99d6fd068f26d84a93ec91c37a0aa9771e57e9e2bd1,2022-04,Gwent Police,Gwent Police,-2.943157,51.596753,On or near KIER HARDIE CRESCENT,W01001665,Newport 008D,Unable to prosecute suspect
4dc1d27e7c24071e7a5d5a7f0e578081126439edeb3912ef2ee7a535a712d397,2022-04,Gwent Police,Gwent Police,-2.987161,51.720438,On or near BERTHIN ROAD,W01001556,Monmouthshire 006B,Unable to prosecute suspect
1961a6ef05261089501c141f1aac3ce8ee5620c97e9d9b5b4b5f1c1ff8a5f0f8,2022-04,Gwent Police,Gwent Police,-3.155927,51.769655,On or near CWM-CELYN ROAD,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
c772676dbb864f731717a809409485a3ad6a45bbee94fcc44cfdfdfc9644fec9,2022-04,Gwent Police,Gwent Police,-3.233372,51.716366,On or near ELLIOT STREET,W01001385,Caerphilly 002D,Unable to prosecute suspect
b7dd369f750e9fe747f40365b1eed51660116028bdb11ba8ace3020d81e78828,2022-04,Gwent Police,Gwent Police,-3.217418,51.686663,On or near MARSH COURT,W01001326,Caerphilly 003B,Unable to prosecute suspect
6986de3e7eba57372b31641084ba2bb41cdd4742944e8e085ad452e1c8c08fa7,2022-04,Gwent Police,Gwent Police,-2.990748,51.572470,On or near MILMAN STREET,W01001660,Newport 018B,Unable to prosecute suspect
691a67fa87b8a6ca7af5f163296a36a78103276b4632c2e8e04ea7d54184e7aa,2022-04,Gwent Police,Gwent Police,-3.018480,51.823032,On or near Parking Area,W01001579,Monmouthshire 001E,Unable to prosecute suspect
f56f60c8f2e66232d1ca065132371510ad08ab04f1f7d16bd947fc2e8dd32c69,2022-04,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Suspect charged
8f2c0c9944cb10914dc7b7cd949351e837fe615ee4ae522ef2a5b3ae38d2860a,2022-04,Gwent Police,Gwent Police,-3.219455,51.697854,On or near HIGHFIELD CRESCENT,W01001325,Caerphilly 003A,Unable to prosecute suspect
de62bc01a9d2b85bee6e5af4bd150e9aa5eece0db585478a680898668168c616,2022-04,Gwent Police,Gwent Police,-3.049542,51.694847,On or near Sports/Recreation Area,W01001496,Torfaen 004B,Unable to prosecute suspect
c0e1fc1b24a5324016152aebfae752070f275ae083e26251bd7dd5e7b1edab60,2022-04,Gwent Police,Gwent Police,-2.719444,51.819497,On or near FORGE ROAD,W01001554,Monmouthshire 004C,Unable to prosecute suspect
074a1198798c5e4124bfa8d719e32eb9281e4c90870c2668cb746e68e0ab0177,2022-04,Gwent Police,Gwent Police,-2.719630,51.809335,On or near MONNOW STREET,W01001553,Monmouthshire 004B,Unable to prosecute suspect
5a31d7a126552edc6045d6201532bb93baa20b77989517d1202e5fc2ad769a6b,2022-04,Gwent Police,Gwent Police,-3.138134,51.664313,On or near WOODLAND DRIVE,W01001383,Caerphilly 010D,Unable to prosecute suspect
c0627dcf0fe2ac3dc6b09aa5eb85adedfcf47334430ed85ab9a442201fa35bb1,2022-04,Gwent Police,Gwent Police,-2.733711,51.812692,On or near PRIMROSE CLOSE,W01001553,Monmouthshire 004B,Unable to prosecute suspect
bceecbe9704c26d5887e57993b28eb9cca59591c4ae4420aa5ecbb4420606a3e,2022-04,Gwent Police,Gwent Police,-2.995029,51.594049,On or near SHERWSBURY CLOSE,W01001681,Newport 006B,Unable to prosecute suspect
2995502a3f13430aaa922f148b572c6d3bd37df2fbcef14c5114b00a9bf038bb,2022-04,Gwent Police,Gwent Police,-3.108872,51.614681,On or near CRESCENT ROAD,W01001411,Caerphilly 017A,Unable to prosecute suspect
44b16ed7db1547b630e81197d740efaa7733965492a33aa655097478270fcaa6,2022-04,Gwent Police,Gwent Police,-2.968241,51.582800,On or near CROMWELL ROAD,W01001643,Newport 013B,Unable to prosecute suspect
d51bd1d00b22ac64e41d89fbe830bce8b803aa86fba20ec1e5ef5ea55eaa70fb,2022-04,Gwent Police,Gwent Police,-2.785658,51.586449,On or near HEOL TYLLUAN WEN,W01001582,Monmouthshire 011D,Unable to prosecute suspect
08c328f6d68ab211434de8e3620f859ac311e05f2c07046d5e056f17c78118ef,2022-04,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Unable to prosecute suspect
f37b8fb0c1a9a6a9c36f78d08b93c6e9a344177b264bfa6a1967f50656ee11e7,2022-04,Gwent Police,Gwent Police,-3.058523,51.724429,On or near STATION STREET,W01001486,Torfaen 002E,Unable to prosecute suspect
509c1415c7db6d6a74da407cd66bc3db5ed2b1659c0daaef4b21006ebbc71260,2022-04,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
44454f6ab9d8d368d9fa3a4588033f90853c391412a7e1f1066c5e56c5f0f98f,2022-04,Gwent Police,Gwent Police,-2.994937,51.586524,On or near Supermarket,W01001687,Newport 014D,Unable to prosecute suspect
bf8217554ce2740ddaf27730f127b147ad96f5672bace49d618b8463884cef9c,2022-04,Gwent Police,Gwent Police,-3.051187,51.707780,On or near FOWLER STREET,W01001540,Torfaen 004E,Unable to prosecute suspect
d4d4c95ace9bcda59f05f923c91551d51ac1f7be9e819ba76ef861d18f77fdfa,2022-04,Gwent Police,Gwent Police,-2.761388,51.594638,On or near HAZEL AVENUE,W01001908,Monmouthshire 010G,Unable to prosecute suspect
5e2547f9a928c930d4d942b0c0072fc4817cc430929ff5166e7753b74afa9d98,2022-04,Gwent Police,Gwent Police,-3.231005,51.692114,On or near CHURCH PLACE,W01001338,Caerphilly 004C,Unable to prosecute suspect
87b82483dddea0177443cf0cf2245ab855f627c47eab74b38f118e3160636d5e,2022-04,Gwent Police,Gwent Police,-3.231005,51.692114,On or near CHURCH PLACE,W01001338,Caerphilly 004C,Unable to prosecute suspect
b6f7c16d9552713078d0f08961c0cdbccd1da8298f169a5c20f36b0fc765e6b6,2022-04,Gwent Police,Gwent Police,-3.021875,51.652956,On or near Pedestrian Subway,W01001506,Torfaen 010A,Unable to prosecute suspect
f6e2fef3721968ba4a0b9098a0efe4207af21e006347f91b1a700e97e2285d0a,2022-04,Gwent Police,Gwent Police,-2.973352,51.582893,On or near CALDICOT STREET,W01001644,Newport 013C,Unable to prosecute suspect
3c2f3c49b08511a2ed145fe98366d924567b854d0ef916ebbaaf228ce7eda0c8,2022-04,Gwent Police,Gwent Police,-2.949378,51.589042,On or near PURCELL SQUARE,W01001610,Newport 015C,Unable to prosecute suspect
e2a297177e3af26dca21e4435e321ddd088ff6216d1037175801b751162c9a0e,2022-04,Gwent Police,Gwent Police,-3.006392,51.588890,On or near Parking Area,W01001603,Newport 012C,Unable to prosecute suspect
f2ba7e778538e2316fa6d4308df719352cac4073765b71d6b8ee8835dac38e62,2022-04,Gwent Police,Gwent Police,-3.238741,51.722154,On or near JONES STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
86fc2164fa8f7f24df84e26c145b58a0790b4efd9359fc1263daf2b729b0b873,2022-04,Gwent Police,Gwent Police,-2.990531,51.585042,On or near Parking Area,W01001687,Newport 014D,Unable to prosecute suspect
17f3a00470bd820658ca6e114f122ee93e026787fafe24573e4578815be2ea72,2022-04,Gwent Police,Gwent Police,-3.066625,51.738940,On or near TY-ROSSER-GWYN,W01001483,Torfaen 002B,Unable to prosecute suspect
16d3c6034fd5507107edda5257d1578143dcbb449d336d362137e4f37933bf68,2022-04,Gwent Police,Gwent Police,-3.220102,51.573348,On or near CARDIFF ROAD,W01001424,Caerphilly 024C,Suspect charged
0b686308c71c2fe81fa921db7838d9e8a2e651b54fe7405aa0e52bfabb0b6d55,2022-04,Gwent Police,Gwent Police,-3.220102,51.573348,On or near CARDIFF ROAD,W01001424,Caerphilly 024C,Suspect charged
46f5c42c8491b653a09ea2fcb074b05d73d862edc82b193fa3d1d8f86bdcf349,2022-04,Gwent Police,Gwent Police,-3.218709,51.572526,On or near BARTLETT STREET,W01001424,Caerphilly 024C,Suspect charged
95dc955f839b8ac928d924b409dc3ac02527e86ba2b1e76a8936f19a820b6793,2022-04,Gwent Police,Gwent Police,-3.160231,51.775880,On or near HEOL AP GETHIN,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
6c1429e925a617b2b6eaa47fa52140202a8110786a52f91a9ca9704d9264a890,2022-04,Gwent Police,Gwent Police,-3.218857,51.665346,On or near FLORAL AVENUE,W01001388,Caerphilly 007D,Unable to prosecute suspect
bb5fd3976867750a86232d484ab763a8614da02a0a94fb2f0997a0586afeec2b,2022-04,Gwent Police,Gwent Police,-3.058795,51.723698,On or near BROAD STREET,W01001486,Torfaen 002E,Unable to prosecute suspect
40b55120152779c6530b58ffe3a1e809f93f0c6441d717487ac52fc19b579873,2022-04,Gwent Police,Gwent Police,-3.058795,51.723698,On or near BROAD STREET,W01001486,Torfaen 002E,Unable to prosecute suspect
fd3f797ad9c14822368951fe4b60ee3b9d58369e788e2422d77614c13818e960,2022-04,Gwent Police,Gwent Police,-3.237297,51.771560,On or near PRETORIA TERRACE,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
757a15954c9202dc4cbf3d4f41728000c6ec8c4696a5f77fa21d1a4344bf9bfd,2022-04,Gwent Police,Gwent Police,-3.194860,51.669954,On or near Supermarket,W01001350,Caerphilly 009C,Unable to prosecute suspect
b1681965aad3ebf3b6896f91521ef1bcd4cc030be2ec4bbe51370640fc8a2ac5,2022-04,Gwent Police,Gwent Police,-3.220102,51.573348,On or near CARDIFF ROAD,W01001424,Caerphilly 024C,Unable to prosecute suspect
bf642c4026d7b009d73be0d6e27dce865dcaff7772301fb19f3c28bbe58ca762,2022-04,Gwent Police,Gwent Police,-3.065295,51.639227,On or near GREENWOOD DRIVE,W01001533,Torfaen 012B,Unable to prosecute suspect
b1802000dc3353d243760484d9f250d4d82e348da23ea5c4934809bc7618b069,2022-04,Gwent Police,Gwent Police,-3.146310,51.675482,On or near FFLORENS ROAD,W01001356,Caerphilly 006A,Unable to prosecute suspect
586e6ffce6490bfd37b9e89babd5e96773d4bf67c809c3b86728986f8f24b2d1,2022-04,Gwent Police,Gwent Police,-3.144257,51.616382,On or near ISLWYN ROAD,W01001430,Caerphilly 015B,Unable to prosecute suspect
48cac1cf9e62a1c67f255914d32980bd6334ee382c192fb281564ea82a321a31,2022-04,Gwent Police,Gwent Police,-3.068949,51.593040,On or near ACER WAY,W01001670,Newport 009B,Unable to prosecute suspect
97fcb32d1fc8043ec93223f64fd0f44b43307b83fdd2fc3c6070a108ddd07ad6,2022-04,Gwent Police,Gwent Police,-2.999498,51.583923,On or near CLIFTON PLACE,W01001687,Newport 014D,Unable to prosecute suspect
e779222e551240e9e362e9028503a87bfaab9ea82a3fbd0e474e61bfa81297c8,2022-04,Gwent Police,Gwent Police,-3.038431,51.609508,On or near WELLAND CIRCLE,W01001619,Newport 003C,Unable to prosecute suspect
f0486b41eb17d07c6d3bf02e07a49882168188a65d03fd4a0cd37fb96c97e1c9,2022-04,Gwent Police,Gwent Police,-3.126430,51.621491,On or near CARLTON TERRACE,W01001354,Caerphilly 014D,Unable to prosecute suspect
1ac643b38cfcae317e225562d2068d6ab798c70859a90e219f2b3d04a3e03b60,2022-04,Gwent Police,Gwent Police,-3.172926,51.803717,On or near MAES ANEURIN,W01001446,Blaenau Gwent 002A,Unable to prosecute suspect
4a2aafafcb1dbc891c29db73c661da1848714ee546fbff2036a5e0ba3d865391,2022-04,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Suspect charged
7e74a253dbb4f355e906f356fc9fb2baf7a82f8c9f0db851e008b83a9c2349af,2022-04,Gwent Police,Gwent Police,-3.247074,51.773471,On or near Parking Area,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
9bbf768af19a29838f9ffb2627cfdf38bcaec18a4b7da54ea93dc9c43a4f8ec5,2022-04,Gwent Police,Gwent Police,-3.243718,51.589519,On or near CEFN-Y-LON,W01001397,Caerphilly 019E,Unable to prosecute suspect
f6b8b171386a9fead4e54232c3a8b80032d5c4ae117ca08bb7769f82114a7b55,2022-04,Gwent Police,Gwent Police,-3.118634,51.617546,On or near MEDART PLACE,W01001355,Caerphilly 015A,Unable to prosecute suspect
6e33e86c65d10f1c64b6fa1c1fb4df86d8d69510f3d24d7cf2d45c6fe8fa24c0,2022-04,Gwent Police,Gwent Police,-3.137141,51.736076,On or near WALTER STREET,W01001455,Blaenau Gwent 008F,Unable to prosecute suspect
bdecd11a3e40c9ddbffd0371c4d01cb8dd2f17efde2492c299911c5559ca3869,2022-04,Gwent Police,Gwent Police,-3.270827,51.746548,On or near PEN-Y-CWM,W01001374,Caerphilly 001A,Unable to prosecute suspect
d195d51d8885b2e586ae9dd57ee8f9795a17467924f32b73bcfae40556a3718b,2022-04,Gwent Police,Gwent Police,-3.238741,51.722154,On or near JONES STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
7a5f55b38cb750f629396c9324db66711fdd3637a502ddc779d92bde2856c92b,2022-04,Gwent Police,Gwent Police,-2.762913,51.586590,On or near LONGFELLOW COURT,W01001598,Monmouthshire 010F,Unable to prosecute suspect
dce1ee3c03d66c9859cfe53b3edb69dce3959111e26f88293543e65f3a1eb31d,2022-04,Gwent Police,Gwent Police,-3.207714,51.781786,On or near BEULAH PLACE,W01001456,Blaenau Gwent 004C,Local resolution
b2614eee62e07b07781c6b2b15ac4bb99ff403759f1ae37a15f1566de5c830e4,2022-04,Gwent Police,Gwent Police,-3.018342,51.608811,On or near BETTWS CLOSE,W01001618,Newport 003B,Unable to prosecute suspect
5fa119f1ac6f5672a60f35459e645534454d8be23fb8c7cd896062822ec51ba5,2022-04,Gwent Police,Gwent Police,-3.135935,51.699519,On or near MEADOW STREET,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
d6af54109b07d0103e6d90ce76b71d881f4a76f7c99a0ea792bf37c7da8477e4,2022-04,Gwent Police,Gwent Police,-3.205164,51.593968,On or near JERRY'S LANE,W01001340,Caerphilly 020A,Unable to prosecute suspect
4353011a4ffe39bd594bf5104952275da4d17843d7f0f9ff86927decab2e300b,2022-04,Gwent Police,Gwent Police,-3.226433,51.647149,On or near AEL Y BRYN,W01001365,Caerphilly 012C,Unable to prosecute suspect
ce1da470f1c8673a4b615575d38f5f6f08778302e40a40154b1ca2d81e3b2886,2022-04,Gwent Police,Gwent Police,-3.284748,51.744013,On or near FOCHRIW ROAD,W01001406,Caerphilly 001D,Unable to prosecute suspect
142a9afcd61620f0a4c38e643ea08b8c4cda0927af31ec16953a5f10d3942567,2022-04,Gwent Police,Gwent Police,-3.022551,51.684250,On or near MARTINDALE ROAD,W01001515,Torfaen 006B,Unable to prosecute suspect
38c5e8cd48925e95dc729020eb8319cda4cc092d60c7bc28ae487a9ee32fe1db,2022-04,Gwent Police,Gwent Police,-3.022040,51.824565,On or near RADSTOCK COURT,W01001557,Monmouthshire 001C,Unable to prosecute suspect
3db93da3655584d914208fbe4b52164c9e4e89144932858184e07abe1bbbda35,2022-04,Gwent Police,Gwent Police,-2.831075,51.581325,On or near WHEATSHEAF COURT,W01001572,Monmouthshire 011A,Unable to prosecute suspect
4a58b5b61113e7c2a4b2b351bed260717268a5f27ac9b03956bc83df8f9db95e,2022-04,Gwent Police,Gwent Police,-2.995458,51.587284,On or near Shopping Area,W01001687,Newport 014D,Unable to prosecute suspect
b4545e59afa3b562478dd66e4a63cda058d2f3e0f86a740a671671c42089c120,2022-04,Gwent Police,Gwent Police,-3.163159,51.660247,On or near COED DUON VIEW,W01001380,Caerphilly 010A,Unable to prosecute suspect
d6511889d21cf229fb269a6bd335f84536714dd2a7ed27058b14cf7ad60fb2c1,2022-04,Gwent Police,Gwent Police,-2.984468,51.591036,On or near SANDAL WOOD COURT,W01001692,Newport 011E,Unable to prosecute suspect
1711a2ecd2717de1d6dba0700b1c4949dbb7587db72bd9da96e82e7d9bbae93b,2022-04,Gwent Police,Gwent Police,-3.032675,51.680376,On or near ASHGROVE CLOSE,W01001518,Torfaen 006E,Unable to prosecute suspect
315acd680dad7bbb2c32d3642df7555deee21a940151356f0beb1383b44f74e8,2022-04,Gwent Police,Gwent Police,-3.133545,51.746307,On or near EAST BANK,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
