Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
776f8f89d46b6284ba8a3b116f32f8d61ecea7460ebc27956eda13ec8218f70a,2022-03,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
c7a31f1ed47197465acb06a8baa4a2a90bf5fbaae1ce9059ea8663b66298801f,2022-03,Gwent Police,Gwent Police,,,No location,,,Local resolution
9a1655a67bf3e6c9f14b4128df0100e125b43eb98b15c9d3a3a150df1242f834,2022-03,Gwent Police,Gwent Police,-3.044181,51.585692,On or near RESERVOIR CLOSE,W01001671,Newport 016D,Investigation complete; no suspect identified
7b33dfa2baf521f8c72a2b31f99032803d388108f558542e7e6fd763f52c0c71,2022-03,Gwent Police,Gwent Police,-3.026143,51.612142,On or near BROOKSIDE,W01001622,Newport 003F,Unable to prosecute suspect
48bfd36f0a213417e05687336b1a7356dbb78098d64570a8f7bb22c19cc6d06d,2022-03,Gwent Police,Gwent Police,-3.035970,51.607335,On or near NIDD CLOSE,W01001619,Newport 003C,Unable to prosecute suspect
69d292bacf1368b17114238cce53bbfdb4d16667080dbbe5271358330afc0d6e,2022-03,Gwent Police,Gwent Police,-3.043916,51.640867,On or near TEYNES,W01001492,Torfaen 012A,Unable to prosecute suspect
f3162d219bfe05b3bccce82183b82a3cea044786855d983f3020a635a9d086e5,2022-03,Gwent Police,Gwent Police,-3.282416,51.610422,On or near GROVE TERRACE,W01001332,Caerphilly 018C,Unable to prosecute suspect
18ff14ef4debfcd52d779cb1d597a131ab628128d75e3954f5b12c1b2f6581d1,2022-03,Gwent Police,Gwent Police,-3.037892,51.581449,On or near KEENE AVENUE,W01001671,Newport 016D,Unable to prosecute suspect
e3ffa052201ece4964727731a31d5ad92bbf83ef0aace9318cfb8a371a512a27,2022-03,Gwent Police,Gwent Police,-3.037892,51.581449,On or near KEENE AVENUE,W01001671,Newport 016D,Unable to prosecute suspect
1a32ae26df668fa662d52b92c47df194d5264782193103204ad8fcfb09119123,2022-03,Gwent Police,Gwent Police,-3.026157,51.557671,On or near Sports/Recreation Area,W01001689,Newport 019D,Unable to prosecute suspect
68ac4c9457cfa2fdc454508aa928019a217866430d27da07176da05732ab67f7,2022-03,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Suspect charged
f7bf05912116c1a72960d9129379b4472995fc5a9ea7f39ac99030aa29f29ed2,2022-03,Gwent Police,Gwent Police,-3.228960,51.689231,On or near HANBURY ROAD,W01001338,Caerphilly 004C,Unable to prosecute suspect
a730351e1d6a4af81a2d183d6c5624f5ca4d675938503063634983eeafacd23a,2022-03,Gwent Police,Gwent Police,-3.225156,51.796864,On or near WAUN FAWR,W01001470,Blaenau Gwent 001D,Unable to prosecute suspect
9f8ba52a37844a27c49f7a5832a9b3c99e9fa7e2b28b504419a937d5bf2dee4e,2022-03,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Unable to prosecute suspect
49883d264c309efbe0c470246dd2098201ee32fe4da94507debd23eb83035b17,2022-03,Gwent Police,Gwent Police,-3.088186,51.602475,On or near TY-ISAF CRESCENT,W01001413,Caerphilly 017C,Unable to prosecute suspect
017dd0cedf7fadd7ab2ee0b7d8a40b5e794587e09c4290ff09b908216a4a5ba8,2022-03,Gwent Police,Gwent Police,-2.982876,51.598836,On or near DURHAM ROAD,W01001680,Newport 007E,Unable to prosecute suspect
064537e2399f4153265b8532d4a79fc97cf59a78bf093412fafed57365cd3a1d,2022-03,Gwent Police,Gwent Police,-2.944810,51.583863,On or near A48,W01001609,Newport 015B,Unable to prosecute suspect
01cb29151b5d091b5ce781aa2d3fb0219c2fbd7c24e3e0b6457854f653f1283c,2022-03,Gwent Police,Gwent Police,-3.284310,51.759700,On or near Petrol Station,W01001375,Caerphilly 001B,Unable to prosecute suspect
bf254a5faf54c65eaaec6b3bad40362e35507ff2ae3039e440bf282a61213495,2022-03,Gwent Police,Gwent Police,-3.358763,51.759905,On or near GLYN JONES COURT,W01001298,Merthyr Tydfil 002D,Unable to prosecute suspect
fb92861000c15a13446fb095c5b35663ab799615865b75248281f55cfe7cc438,2022-03,Gwent Police,Gwent Police,-3.162601,51.679674,On or near PEN-Y-BRYN COURT,W01001357,Caerphilly 006B,Unable to prosecute suspect
b682a6136c7b01d67938e47529b875e237a2a8514a10248703a9fdc15006d37c,2022-03,Gwent Police,Gwent Police,-3.162601,51.679674,On or near PEN-Y-BRYN COURT,W01001357,Caerphilly 006B,Unable to prosecute suspect
ddbedbe115d1f6fd571298f86c34f33b0b4292855fbef48f4358c758bba740f2,2022-03,Gwent Police,Gwent Police,-3.232678,51.600282,On or near COEDYBRAIN COURT,W01001367,Caerphilly 019B,Local resolution
6b411eb2655799a6b794ccb3eb8bdf3c349ca7d0c5074b3fc3ee0d51f5dde720,2022-03,Gwent Police,Gwent Police,-3.231651,51.715881,On or near QUEEN'S ROAD,W01001385,Caerphilly 002D,Unable to prosecute suspect
0b89a64ca7e8af92c2e878eceaacb750eda6a7dbb9e94c00335d83113ef1db50,2022-03,Gwent Police,Gwent Police,-3.192737,51.653008,On or near BRYNGLAS AVENUE,W01001403,Caerphilly 011C,Unable to prosecute suspect
54b977751eb82b3283c776c75886c42a7b17f051f71de107fe07be7da586eb69,2022-03,Gwent Police,Gwent Police,-3.127252,51.720436,On or near JUBILEE ROAD,W01001476,Blaenau Gwent 009D,Unable to prosecute suspect
267e5bd0b89b139ba17a6dfcf6ec1aa57540db6b3f240f4953da9b4b2c3c3061,2022-03,Gwent Police,Gwent Police,-3.240103,51.723255,On or near BEDLWYN ROAD,W01001386,Caerphilly 002E,Unable to prosecute suspect
9a8e5b2384e308a3bfebca41d53ce278117d359aa9a5e6dbb42f54932159617a,2022-03,Gwent Police,Gwent Police,-2.944810,51.583863,On or near A48,W01001609,Newport 015B,Unable to prosecute suspect
2414279fe3f05fd0e306f41de84f0b82c47204f1902531d4cb81049720a14938,2022-03,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Unable to prosecute suspect
f8d5c7ecc4a75793db5fafd9b9326808cf6f384b05573331fbdf44399db60bcc,2022-03,Gwent Police,Gwent Police,-3.051121,51.709300,On or near MERCHANT'S HILL CLOSE,W01001523,Torfaen 004C,Unable to prosecute suspect
7becf747f077a25b1cd16b39ad717b399d9b404530b989ff9047797e850858ae,2022-03,Gwent Police,Gwent Police,-3.182504,51.792292,On or near WAUNHEULOG,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
2ff6c1262749544bf3c4a9079c1d67c6e549f20e0f4ee4d1d4cabe33a1544ec2,2022-03,Gwent Police,Gwent Police,-3.220732,51.689380,On or near WILLIAM STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
37b3c1b518e978972b4adf502ed45ae7410fc99f5c24bcac35e674a5bde81b00,2022-03,Gwent Police,Gwent Police,-3.023742,51.658155,On or near WAYFIELD CRESCENT,W01001519,Torfaen 007A,Unable to prosecute suspect
758620e9c747e0962f423511d535f0049fc5a7756e897357c39ccabf11ffcfb3,2022-03,Gwent Police,Gwent Police,-3.163277,51.593716,On or near GRAYS GARDENS,W01001345,Caerphilly 021C,Unable to prosecute suspect
8ccbbf063c0e3d1cfa489297d29e2f285e2b058c1153babf85788df2e49ba1d3,2022-03,Gwent Police,Gwent Police,-3.070433,51.740731,On or near ROCK VILLA CLOSE,W01001482,Torfaen 002A,Unable to prosecute suspect
8ee88bc01f1e9206af48846b9fbf15eb57c130d45ad6b65b16b5773c0603cdf4,2022-03,Gwent Police,Gwent Police,-3.239478,51.724197,On or near PRITCHARD TERRACE,W01001386,Caerphilly 002E,Unable to prosecute suspect
a9eddb8ef82c2d69b0a10c96c2a79e8600baa626881370029035f2255a3b90e6,2022-03,Gwent Police,Gwent Police,-2.975498,51.592118,On or near VICTORIA AVENUE,W01001612,Newport 011B,Unable to prosecute suspect
25b802a7089fd4b7cee30da292a5bdc572f50d76371c8f166cbec1e5c0a377ee,2022-03,Gwent Police,Gwent Police,-3.206907,51.776525,On or near Parking Area,W01001460,Blaenau Gwent 007E,Suspect charged
91b56ee7d5918771f0b5d782ade32e1f48104c1cd27b455ddcc2126a75c6664a,2022-03,Gwent Police,Gwent Police,-3.135939,51.595045,On or near MIN YR AFON,W01001343,Caerphilly 021B,Unable to prosecute suspect
62e5e073059aaa4c7de944f0043f1e30fe8e81737bb358020761db3a8c96c65e,2022-03,Gwent Police,Gwent Police,-2.946087,51.589769,On or near SIMS SQUARE,W01001609,Newport 015B,Unable to prosecute suspect
b5001e0b765b596fe85ae9d40c11ddd0d5ddf3eab3ae63a683b6f5983b7f3474,2022-03,Gwent Police,Gwent Police,-3.179394,51.734751,On or near DYFFRYN PLACE,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
272bd7fe217cb728436079db4fb563751b42166449092a21c9c4bd2c74bc6edb,2022-03,Gwent Police,Gwent Police,-3.264068,51.596666,On or near ST ANNES GARDENS,W01001330,Caerphilly 018A,Unable to prosecute suspect
afa174a3257e30889c4d9b2652519aad4a83f7abb7eccc3c8f42beab926b47c8,2022-03,Gwent Police,Gwent Police,-3.240103,51.723255,On or near BEDLWYN ROAD,W01001386,Caerphilly 002E,Local resolution
cea3f2466721e9f6cc7309fab71da44ccb2cff385ba0d1b2cf04d4e7de373955,2022-03,Gwent Police,Gwent Police,-2.966170,51.615807,On or near ROMAN WAY,W01001626,Newport 001D,Unable to prosecute suspect
2bfaccda7cd395c89d3b14c45fa7fed2df0f57ce830f022b9ef146e865c265e9,2022-03,Gwent Police,Gwent Police,-3.176168,51.680240,On or near PENMAEN AVENUE,W01001391,Caerphilly 006F,Unable to prosecute suspect
18d8abde9349ccb99a6e528e4fed3bbe67084892d74961d167a1c41f13b2d44b,2022-03,Gwent Police,Gwent Police,-3.019885,51.654466,On or near Pedestrian Subway,W01001506,Torfaen 010A,Local resolution
ce1194474683b8928d7e25616628ed48ba54ef6189e9593860a79b995bba27ee,2022-03,Gwent Police,Gwent Police,-3.021079,51.557032,On or near Supermarket,W01001689,Newport 019D,Suspect charged
6a109670467c5d055fd2843913ba65e76addbaa6c8a7d88f2e5f03edc8319228,2022-03,Gwent Police,Gwent Police,-3.165328,51.596555,On or near Sports/Recreation Area,W01001346,Caerphilly 020D,Unable to prosecute suspect
53075037effbd04a100c00243aa81beb4d25d71e0f5c6195f25bb579391ff2d7,2022-03,Gwent Police,Gwent Police,-3.264664,51.712599,On or near CWM DARRAN PLACE,W01001360,Caerphilly 002A,Unable to prosecute suspect
164b9f9f34a32a650bcde1bba400e5ed989a574befec342944edf2d369835b27,2022-03,Gwent Police,Gwent Police,-2.978131,51.587663,On or near PHILLIP COURT,W01001690,Newport 013D,Unable to prosecute suspect
f1e204c34b4e4bf46ce156f18fa4d1044357cab1fef565cb8aa59a719a5b79f1,2022-03,Gwent Police,Gwent Police,-3.210897,51.662363,On or near CLOS CLAERWEN,W01001388,Caerphilly 007D,Unable to prosecute suspect
3c50b684e6bd4583d2b4a11363d137c346919e2368dfa8eb934e0ed296d2fad4,2022-03,Gwent Police,Gwent Police,-3.016831,51.834879,On or near Sports/Recreation Area,W01001546,Monmouthshire 002A,Unable to prosecute suspect
4fb8d4100a52f70b14a7b7f6b0553c41dab50bb4e38bf7aefe8366d8bc324f05,2022-03,Gwent Police,Gwent Police,-3.265806,51.541797,On or near ANCHOR STREET,W01001241,Rhondda Cynon Taf 026D,Unable to prosecute suspect
eaa201da720c255a8b1e3ca8313bd44b1e6755544b6b7d51f16f5f862440c7b4,2022-03,Gwent Police,Gwent Police,-2.963816,51.581029,On or near BARTHROPP STREET,W01001642,Newport 013A,Local resolution
19901903c4582fdfe496d91f77be6dd70fdddad9db17fa62d0184df34dee9678,2022-03,Gwent Police,Gwent Police,-3.024825,51.687566,On or near CLIFTON SQUARE,W01001515,Torfaen 006B,Unable to prosecute suspect
07e6a99a428dd1e29607eac93aa4edd836317f6697a12923d2918e63863adfc2,2022-03,Gwent Police,Gwent Police,-3.025042,51.644657,On or near Petrol Station,W01001527,Torfaen 010C,Unable to prosecute suspect
3a250ba12554343aea7fcc33bc3da9320f47b00faee914b120daebf368226f51,2022-03,Gwent Police,Gwent Police,-3.099559,51.606415,On or near Police Station,W01001412,Caerphilly 017B,Suspect charged as part of another case
4e04f32b64545fd851bec1077f0c934b375edf12001fe93387f098d44032595a,2022-03,Gwent Police,Gwent Police,-3.233383,51.634272,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
57dbf315d16ae98562a410e15b12071f6dcf7cdd538065959beb16cb72971b5e,2022-03,Gwent Police,Gwent Police,-3.043596,51.706813,On or near DAVIS CLOSE,W01001524,Torfaen 004D,Suspect charged
f35d897bffac249194d71dcecbb31cc0b268834b708c8bfb783863d3f9298861,2022-03,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
49abcc33ef7610576fbc73ac9f57e2a0f0c1a630b5825e77de18187577e757b4,2022-03,Gwent Police,Gwent Police,-3.031109,51.675723,On or near OAKLANDS ROAD,W01001516,Torfaen 006C,Suspect charged
ed87176c023c1e5811ee012f8cd037645d39cf76049e75d271cc68cf1e86d48b,2022-03,Gwent Police,Gwent Police,-3.015482,51.559589,On or near CORMORANT WAY,W01001688,Newport 019C,Formal action is not in the public interest
440d68d351727b2e54dfd34cd123b05cc8ae4ab279b5e87344f3ee95d8511863,2022-03,Gwent Police,Gwent Police,-3.086140,51.602629,On or near TY-ISAF PARK VILLAS,W01001413,Caerphilly 017C,Unable to prosecute suspect
0c11ea0f1f535eff5ac8a1bb46c5a4cc33327307b928ad6e828cf817e695a9b0,2022-03,Gwent Police,Gwent Police,-3.043916,51.640867,On or near TEYNES,W01001492,Torfaen 012A,Unable to prosecute suspect
b7edf2ba692d44c73c38d10c8885b12dc11504fcae7a09bbbc54e77814c738a5,2022-03,Gwent Police,Gwent Police,-3.009316,51.605545,On or near BETTWS LANE,W01001682,Newport 006C,Local resolution
c4ba9db938c09e90971b915f897ff3e735900e5e49adbc7719ab1ec7c813d9cc,2022-03,Gwent Police,Gwent Police,-3.132812,51.670641,On or near NEWLYN ROAD,W01001381,Caerphilly 010B,Suspect charged
e4a11c45508f3f71a2ebbbeb090aa9389153ea44ea929f002a19d0ff5f253b79,2022-03,Gwent Police,Gwent Police,-3.249826,51.781247,On or near UNITED WAY,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
9652fb126a492e5a1c8586228df605f0b93e230bc6cd969ae4d269b60973d7cf,2022-03,Gwent Police,Gwent Police,-3.034743,51.607994,On or near DARENT ROAD,W01001620,Newport 003D,Unable to prosecute suspect
76e19106ff69a47bd78eb6b57a7cc3b259bc665ab6ee90585f99e89c769f67df,2022-03,Gwent Police,Gwent Police,-3.157573,51.771689,On or near Parking Area,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
42211b9e9cf7c9e9974708b42b7fa475f325a2a0776514611e7ab84da9cbe458,2022-03,Gwent Police,Gwent Police,-2.962115,51.581106,On or near DOWNING STREET,W01001648,Newport 015G,Unable to prosecute suspect
44368d0e6334aa737631401a649ce1003c6fd5ab19bd58f01ffda65fea340dce,2022-03,Gwent Police,Gwent Police,-3.040281,51.581779,On or near HIGH CROSS CLOSE,W01001674,Newport 009E,Unable to prosecute suspect
89bed6e0d962a4541356fa5b8cd12b8e9348b4febd6df003d38e141fd353213f,2022-03,Gwent Police,Gwent Police,-2.725928,51.804091,On or near WYATT CLOSE,W01001577,Monmouthshire 004E,Local resolution
412a547c411fdcef6fad190dfb9b676371d9c205f5c908fce08cdcfd745d4b78,2022-03,Gwent Police,Gwent Police,-2.725928,51.804091,On or near WYATT CLOSE,W01001577,Monmouthshire 004E,Local resolution
47935c8a36bd1666b5840754ce5a959eac9eebdd37c33b70cf34fa12abb8b298,2022-03,Gwent Police,Gwent Police,-3.204122,51.647866,On or near CLOS Y GORON,W01001404,Caerphilly 011D,Unable to prosecute suspect
987c0db659ce3305d5453f210ef6657e8b1e0e48875b0ad4d4f0ddc11226861e,2022-03,Gwent Police,Gwent Police,-3.012599,51.560999,On or near HERON WAY,W01001688,Newport 019C,Unable to prosecute suspect
eb4d955ee366714f5e0dd96b3c400f9803069d16bef438e1ce9008f2797f94fb,2022-03,Gwent Police,Gwent Police,-3.085279,51.602277,On or near TY-ISAF PARK CRESCENT,W01001413,Caerphilly 017C,Suspect charged
fb249979be0a402b190b5252e3abf5f878fb9037ebcebc2dcdc54ea83b1e1ec8,2022-03,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Suspect charged
409be7012eb27d25b17acbc69d8689ad9ac74acb8a23599ef48e3176096f4978,2022-03,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Suspect charged
1d18774fbc5e4135a4272f8016ac557c373968bfa5acc0001ee30a2eb6690140,2022-03,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Suspect charged
e2b8c03d9deed4eac5044d91411cdbda96011c4ef44f13bc6e5c458a1349efee,2022-03,Gwent Police,Gwent Police,-3.215259,51.594106,On or near Bus/Coach Station,W01001340,Caerphilly 020A,Unable to prosecute suspect
87c92639cac7e5dfb20e707953320fe0b9ca77cf651d21085bea19ea10ee3e36,2022-03,Gwent Police,Gwent Police,-2.755816,51.597300,On or near BROOKSIDE,W01001908,Monmouthshire 010G,Unable to prosecute suspect
501b190faf862eaab3574766791dbab9a563dcaa0223ec179339f9464be35cf3,2022-03,Gwent Police,Gwent Police,-3.239960,51.779364,On or near HARFORD STREET,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
d9ee4eb1eafc9c793872c48e96086bef56c2eb2d2ce7e25e48520b26854cddcb,2022-03,Gwent Police,Gwent Police,-2.946704,51.616622,On or near TWYN OAKS,W01001625,Newport 001C,Unable to prosecute suspect
c0a14934f2bd4276f82612f28471cf86408d6b4eefa8ceada1f14736644437cd,2022-03,Gwent Police,Gwent Police,-2.979524,51.734124,On or near FRONDEG,W01001556,Monmouthshire 006B,Suspect charged
250aaa9d442adde77396a21ae3a11595e7f3034b567bd48a6cbd3b068cdb89df,2022-03,Gwent Police,Gwent Police,-3.244250,51.765624,On or near Sports/Recreation Area,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
df1725c90862bef76608f3d1ee6be00f0d14aaf2c96de0e4e367e48c4e57e9ab,2022-03,Gwent Police,Gwent Police,-3.215402,51.782498,On or near ALFRED STREET,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
df1eab75332772602b4fa1897ded550ea259c1eb5e13ae6bd362f9752c13b95d,2022-03,Gwent Police,Gwent Police,-3.196833,51.653731,On or near LLANOVER AVENUE,W01001405,Caerphilly 011E,Unable to prosecute suspect
573ce3d853638c9ac2c7acc20c2b938ce82e8108651de8521b81d5507f525781,2022-03,Gwent Police,Gwent Police,-3.287567,51.656170,On or near LLANCAIACH COURT,W01001379,Caerphilly 013C,Unable to prosecute suspect
14dd5a48f4e7f044461c5e633d4f52aeba220928198b83c62a66e9db8daa78e9,2022-03,Gwent Police,Gwent Police,-3.287567,51.656170,On or near LLANCAIACH COURT,W01001379,Caerphilly 013C,Unable to prosecute suspect
f3761541759f2856bac00aa1c70ee223450a9d4a54aa26d2da864160778da0d8,2022-03,Gwent Police,Gwent Police,-3.291579,51.651828,On or near YNYS LAS,W01001379,Caerphilly 013C,Unable to prosecute suspect
2fbd312e8b178ab05fe578f97481f64b870e035fd4e69b1ee112b8a1845de6a3,2022-03,Gwent Police,Gwent Police,-2.989181,51.582697,On or near GEORGE STREET,W01001661,Newport 018C,Unable to prosecute suspect
c122f8d178f8ece5411c5493f00d6fb5533e7e0cf9091b0784d44206d587952d,2022-03,Gwent Police,Gwent Police,-2.987372,51.581786,On or near LOWER DOCK STREET,W01001661,Newport 018C,Unable to prosecute suspect
bf00ce6be786ab2d7206a29677d470d9ed2dc4921515825cd90cfc784395894c,2022-03,Gwent Police,Gwent Police,-3.207292,51.776836,On or near Parking Area,W01001460,Blaenau Gwent 007E,Suspect charged
8be94ed87fc0228f954ab6b38b85f0dc447c2f64997c94062699d26494a1c982,2022-03,Gwent Police,Gwent Police,-3.990223,51.795319,On or near LON BRYN-MAWR,W01000714,Carmarthenshire 013D,Unable to prosecute suspect
ce95fb62bc7fe399eeb9b1b0e7fa07b69f5d136b05b424f35738e1aff53ff795,2022-03,Gwent Police,Gwent Police,-3.217297,51.665435,On or near EDWARD STREET,W01001388,Caerphilly 007D,Unable to prosecute suspect
f0b675dce9913d973f19bb351abd5bf864fef3d1442a2d0e0270c20a61a64490,2022-03,Gwent Police,Gwent Police,-2.931184,51.600022,On or near THE COLDRA,W01001663,Newport 008C,Suspect charged
57ae14f5b52dd40b7641906ba24a5be815752b2f3fdcebc2ee8fc8406f5e9e5f,2022-03,Gwent Police,Gwent Police,-2.931184,51.600022,On or near THE COLDRA,W01001663,Newport 008C,Suspect charged
b163acf1266bc6416dabddcf12216f43ea249af0f08dc9d00c199a7117943ee4,2022-03,Gwent Police,Gwent Police,-2.979425,51.590773,On or near FAIROAK TERRACE,W01001692,Newport 011E,Unable to prosecute suspect
50451995c6801cfed78cbeb72eab50008d40998149e192a9754c2eef5c46763a,2022-03,Gwent Police,Gwent Police,-3.196833,51.653731,On or near LLANOVER AVENUE,W01001405,Caerphilly 011E,Unable to prosecute suspect
8a2eebcc51daec2a256cd797de31c23e6543d42782a97ea543fe21efe9c082c1,2022-03,Gwent Police,Gwent Police,-3.245303,51.770711,On or near Parking Area,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
305acda2749d58ab40f971ab4ea93162150c1551f7c570f1ed693147c10bc3c2,2022-03,Gwent Police,Gwent Police,-3.209624,51.779500,On or near GARDEN STREET,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
febd9ba319032b5c76985aeda0c75e62462b5e9a4abe6bdfa0be396cd36606d5,2022-03,Gwent Police,Gwent Police,-2.719898,51.807931,On or near CINDERHILL STREET,W01001576,Monmouthshire 004D,Local resolution
d50a6dd70a5535e0eecd74dd8f1c4bab7ddcfa396ec763dc284aae82561663a7,2022-03,Gwent Police,Gwent Police,-2.674964,51.631115,On or near Supermarket,W01001584,Monmouthshire 008B,Unable to prosecute suspect
dfa8190f68e769e3913121000c1a145920dba3a32b7fbacc12db6cb1fee0b9bd,2022-03,Gwent Police,Gwent Police,-3.067346,51.738816,On or near LOWER TY-GWYN ROAD,W01001483,Torfaen 002B,Unable to prosecute suspect
e6ea625d07030afee53f263aaa6b9fd7783db1ff26c8edba34db95a7796b993c,2022-03,Gwent Police,Gwent Police,-3.248973,51.779232,On or near DEIGHTON CLOSE,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
37a02e73dc818697fbde1688dcaf4c712bca3070b40ee97f1562384bee5e8e86,2022-03,Gwent Police,Gwent Police,-3.208261,51.579549,On or near SNOWDEN COURT,W01001421,Caerphilly 022E,Local resolution
81d9292213ffc45db579aa0799f69a658ace6ad8024e73e28ba74e6bc9fd9901,2022-03,Gwent Police,Gwent Police,-3.076583,51.770958,On or near TREM-Y-MYNYDD,W01001487,Torfaen 001A,Unable to prosecute suspect
7413c886639363e0b764aa270413e81b333348c89fdf8e9146b0b20785ede438,2022-03,Gwent Police,Gwent Police,-3.228360,51.669231,On or near HANBURY STREET,W01001415,Caerphilly 008B,Local resolution
e24631e95b61460e93f082b8f7e294537337b94fc1fd64a2031121509e63dafa,2022-03,Gwent Police,Gwent Police,-2.963010,51.581791,On or near IFTON STREET,W01001642,Newport 013A,Unable to prosecute suspect
dc9584fd0033c3cd997fb9a13ff0c05b8e38e9c18c1a8e046e449cb89bf9d314,2022-03,Gwent Police,Gwent Police,-3.205008,51.580428,On or near GWAUN NEWYDD,W01001419,Caerphilly 021D,Unable to prosecute suspect
f38686cbd172cfc38aac578b35704778b137a25a24b50fa542b91cd1a7f7d65c,2022-03,Gwent Police,Gwent Police,-3.005336,51.580942,On or near STOW PARK AVENUE,W01001686,Newport 014C,Suspect charged
304e093ef7376292d0feac4eae0029098f3672e86ddf6495728801a2192aff5d,2022-03,Gwent Police,Gwent Police,-3.220102,51.573348,On or near CARDIFF ROAD,W01001424,Caerphilly 024C,Unable to prosecute suspect
f4f7615c56b0a81a256b156f05baafda38465203d4ded70d0f03602778342f2b,2022-03,Gwent Police,Gwent Police,-3.016890,51.570969,On or near ST DAVIDS CRESCENT,W01001634,Newport 019B,Unable to prosecute suspect
281ee90c3ba99c48588a1c04afa8683df3178f548ce450832b2421f51c2626a5,2022-03,Gwent Police,Gwent Police,-3.235153,51.693554,On or near LLANCAYO STREET,W01001336,Caerphilly 004A,Unable to prosecute suspect
25d27f2c48c7282a8bf4ddee4783d09f3811cd7712d48a7bedcb8a256e761250,2022-03,Gwent Police,Gwent Police,-2.763172,51.591740,On or near DEWSTOW CLOSE,W01001908,Monmouthshire 010G,Unable to prosecute suspect
a0735731c5762a9db3877e86d1040c845dd893f86531d1653a2ed6dfffe1215c,2022-03,Gwent Police,Gwent Police,-2.726819,51.589606,On or near MANOR WAY,W01001578,Monmouthshire 009C,Unable to prosecute suspect
a8c3c162392fc9789e09a78d93b368d3cd46ffc9871b5c0119c12e6cf4118e76,2022-03,Gwent Police,Gwent Police,-3.207328,51.704327,On or near MOUNTAIN VIEW,W01001334,Caerphilly 005A,Unable to prosecute suspect
c222b2e9cc3c0e4b501bd373b6bd29c4dc6f378250bc5081d71a9f4d5883cbef,2022-03,Gwent Police,Gwent Police,-3.206474,51.703761,On or near PANTYCEFN ROAD,W01001334,Caerphilly 005A,Unable to prosecute suspect
49d69fc7e311dd5f6c210bf6fee9fb077809b6b52a313dba27ca303ecd671a55,2022-03,Gwent Police,Gwent Police,,,No location,,,Local resolution
f87cfe1736b71b0a75c35709ead61baba2986e4e5be161f245ca28a2b66d71e9,2022-03,Gwent Police,Gwent Police,-3.238652,51.689219,On or near MOORLAND ROAD,W01001336,Caerphilly 004A,Unable to prosecute suspect
c6ac71db9b3822b9e0d7ec9a917c9dce384f4b0710e7a11da54ec59c93f2b019,2022-03,Gwent Police,Gwent Police,-3.019266,51.588177,On or near RIDGEWAY PARK ROAD,W01001602,Newport 012B,Unable to prosecute suspect
0a1335e2ffa96cca0754d4752250b79f6eea7768578c904bfdfbdc39e3987b01,2022-03,Gwent Police,Gwent Police,-2.965751,51.595355,On or near HOVE AVENUE,W01001615,Newport 005B,Unable to prosecute suspect
800e1c2177642026b0cfca7801de18d2b8db8762121851e1bed074aebaa370a2,2022-03,Gwent Police,Gwent Police,-3.021790,51.654288,On or near Supermarket,W01001506,Torfaen 010A,Suspect charged
aa3097c5d3638d48a5ddefe26281c7f6b2037dc60cedd7f7dcaea49701e1b05c,2022-03,Gwent Police,Gwent Police,-3.049588,51.577920,On or near ST BASIL'S CRESCENT,W01001637,Newport 016B,Unable to prosecute suspect
13086a484681af11f4d3c9b60a576db14dc775ac7a534e24287be08fe85b8486,2022-03,Gwent Police,Gwent Police,-3.253017,51.663503,On or near HAMAN PLACE,W01001414,Caerphilly 008A,Unable to prosecute suspect
95f6ea191f6ffce9ada8d6051116448d3f1305b583de10d8f38cccdd97035a5d,2022-03,Gwent Police,Gwent Police,-3.042019,51.645739,On or near WINDSOR ROAD,W01001498,Torfaen 011B,Local resolution
4fb9824479b884d21913df534e962b111c52d426853470a664d30eb670ac3e47,2022-03,Gwent Police,Gwent Police,-3.134876,51.728311,On or near CASTLE STREET,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
