Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bb7703a31ecb2806cf476379a9d8c8d5e57b93fbab5c004c0c5d8ad802d89806,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
0704ee8988354107e612f1890a8a3f35ae38f3386cec1cd900d024ddc4cb0715,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
acd7a5fb013a91cea9120b357345ebbda3e6c1fefb161253e4ffdb34575b4c90,2022-06,Gwent Police,Gwent Police,-3.141855,51.712823,On or near VICTORIA ROAD,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
c4aee0d56630e87dae9c74b6985ecbed5e2cb91727946f2855d50895cea0ebbe,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
a9c2ea6390237dd7db14da2772b8534d59319ec62bf9fb1b246f6ede39f39791,2022-06,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
e6a5fb7662e05487e0132787c1b9a20a7cfb1ac24c4f9a14f24c75c400358a91,2022-06,Gwent Police,Gwent Police,-3.225656,51.575970,On or near Sports/Recreation Area,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
51c7543f32e85467d084eb9b3a52628e031da5e15237f9ce721c69a2d4245940,2022-06,Gwent Police,Gwent Police,-3.234882,51.592652,On or near WAUNFAIN,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
9c43024b3c00fbe29f0e1ba557a87c13e5f9084d503a4c6a9e902d3f4d35b3b6,2022-06,Gwent Police,Gwent Police,-3.084161,51.772731,On or near Parking Area,W01001489,Torfaen 001C,Investigation complete; no suspect identified
f9ea2cc20bd677da5006adda49a1e18ec6c5a75cafcf98a906ca81e99a5a4328,2022-06,Gwent Police,Gwent Police,-3.004756,51.601753,On or near MALPAS ROAD,W01001682,Newport 006C,Investigation complete; no suspect identified
295a8973b7f17d110509315ae556c7e543a71e6696109a861a8ae32b917ed87f,2022-06,Gwent Police,Gwent Police,-2.996211,51.589337,On or near Nightclub,W01001685,Newport 014B,Investigation complete; no suspect identified
4baca7c1bad71d4bb5d154c13143cdf34fd06543efbecbad176c0d2e7ef56070,2022-06,Gwent Police,Gwent Police,-3.020562,51.654964,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
ee8b1e267ddae9db363aec6439a97db72e9a26d995d802d553640fd8651b0a54,2022-06,Gwent Police,Gwent Police,-3.227917,51.584902,On or near GRUFFYD DRIVE,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
abdfe2deb531c7d95938a84b1ea7347394eed142f2da8afe4eb480e50b72abc5,2022-06,Gwent Police,Gwent Police,-3.183361,51.656529,On or near CWRT PANTYCELYN,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
2aab7fca0ee93d632a12a122ffb3ee4152e3d8a208bdc3fd042bd67527f100aa,2022-06,Gwent Police,Gwent Police,-2.900775,51.701243,On or near PRIORY GARDENS,W01001596,Monmouthshire 006E,Investigation complete; no suspect identified
e642199e4260d1403750e5d38bf3698780ff89c383bf2107aa65ad817ab9c755,2022-06,Gwent Police,Gwent Police,-2.995286,51.593283,On or near WYNDHAM STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
b870a9bc439600bd26143acab8778f9332a6dc9f7a79d37899bce597d64a3aba,2022-06,Gwent Police,Gwent Police,-3.271133,51.642304,On or near HEOL FAWR,W01001377,Caerphilly 013A,Investigation complete; no suspect identified
6ac3e89ca376b3fc79514d49a8e76061ccb10899d17e428d287fcd49e41bf980,2022-06,Gwent Police,Gwent Police,-3.220506,51.692259,On or near ELM STREET,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
e9992ea40c6f326236138a6c0fcc2b3a0b37d6745f4da78a6741f2419bd8ca47,2022-06,Gwent Police,Gwent Police,-3.163193,51.768163,On or near PARRY JONES CLOSE,W01001443,Blaenau Gwent 005A,Investigation complete; no suspect identified
73da5de0c37f233a3aaba4dd7e376927c41c855f7812efe4b25ee497ad263193,2022-06,Gwent Police,Gwent Police,-3.012961,51.823439,On or near WATERSIDE,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
3baf5b1af04e626f0fc87d1b8717ba11c0b824f2fb6172be8c339d1ae1702205,2022-06,Gwent Police,Gwent Police,-3.248601,51.768914,On or near PENCOED,W01001478,Blaenau Gwent 006C,Investigation complete; no suspect identified
fbde5f4494569603eb5674c77ca6d009217bfbf0adf0b01ed28571d121502b33,2022-06,Gwent Police,Gwent Police,-3.250604,51.767985,On or near FRONDEG,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
33c06f16f19d96047416d2ae151eff9d008b1f75c34ee5f0234860866b627294,2022-06,Gwent Police,Gwent Police,-3.212518,51.791186,On or near HEOL-PEN-Y-CAE,W01001439,Blaenau Gwent 004B,Investigation complete; no suspect identified
d26b53e749032a5aa3b05af640cb5a839a4d0b5adaf32fd655023296f6f4eebb,2022-06,Gwent Police,Gwent Police,-2.879501,51.939474,On or near A465,E01014021,Herefordshire 020D,Investigation complete; no suspect identified
3d42dad7f97fa17adb7bf9c0d23235c60866ddece57dedf6eb22375ae03be8f4,2022-06,Gwent Police,Gwent Police,-3.223751,51.691353,On or near DYFFRYN STREET,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
390d1c0fbe975a1ccfedef4cca5eca04d1b65294ced3a772c6f9ba9d5e6ef9f8,2022-06,Gwent Police,Gwent Police,-2.748755,51.689336,On or near B4293,W01001549,Monmouthshire 007A,Investigation complete; no suspect identified
27bb734a5ec3a69082ce45628ee3e78c618d070b6f71dfcc6ac4c2e86237a3ab,2022-06,Gwent Police,Gwent Police,-3.209624,51.779500,On or near GARDEN STREET,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
1a465ccb7ff29de5fb66c6d39dbabe64740d304d90a1e51274ffd8332564c2ea,2022-06,Gwent Police,Gwent Police,-3.047338,51.643866,On or near Pedestrian Subway,W01001497,Torfaen 011A,Investigation complete; no suspect identified
979e508e266f2013fe1563f688ff947bbfbd432835ffe745cf0bf16f7e3c2789,2022-06,Gwent Police,Gwent Police,-2.965498,51.601148,On or near AUGUSTUS JOHN CLOSE,W01001614,Newport 005A,Investigation complete; no suspect identified
9f1b92dab65d0b187d7d8af52ac5ff18f7061d9ae7812763687e4d80764a7ca5,2022-06,Gwent Police,Gwent Police,-3.247154,51.642741,On or near HILLSIDE TERRACE,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
bcc683b24527ea308615b40c0878cafde15c548c0683fe85cbbf3c93018adbea,2022-06,Gwent Police,Gwent Police,0.015150,51.399770,On or near Parking Area,E01000675,Bromley 018B,Investigation complete; no suspect identified
dc4cf24f0b24f2bdff532d0f6b2cdc201c5ff4f756668e1ccc7df55a9048d148,2022-06,Gwent Police,Gwent Police,-3.002270,51.598367,On or near GOODRICH CRESCENT,W01001684,Newport 006E,Investigation complete; no suspect identified
a98157f33638def4e4e5bf6894a798244824d0b8243608c6210852f94ac0005d,2022-06,Gwent Police,Gwent Police,-2.991793,51.572740,On or near ALICE STREET,W01001660,Newport 018B,Investigation complete; no suspect identified
9c74002c853c0c13a2157f2a6d9be832314a34251d089b4bc7b0e5666c574d64,2022-06,Gwent Police,Gwent Police,-3.056494,51.593188,On or near WERN TERRACE,W01001672,Newport 009C,Investigation complete; no suspect identified
f3cb7f7ab4147c97207162b1aaa353888e609f542ebba53b8eb2c42f8143f14e,2022-06,Gwent Police,Gwent Police,-2.989145,51.577069,On or near ALBION CLOSE,W01001659,Newport 018A,Investigation complete; no suspect identified
fcc57a0f0629f96df915e649d3165c95cf317d62f5da05851616275c777c153f,2022-06,Gwent Police,Gwent Police,-2.989145,51.577069,On or near ALBION CLOSE,W01001659,Newport 018A,Investigation complete; no suspect identified
7078da53bd00e62ab4a5053c850b5af1f983854007a26449748d7b0726f1d7f1,2022-06,Gwent Police,Gwent Police,-2.995820,51.589969,On or near Pedestrian Subway,W01001685,Newport 014B,Investigation complete; no suspect identified
981a8ec280c768abd7401850156dfbf6e0130f624cade18285a61d8be75440d5,2022-06,Gwent Police,Gwent Police,-3.030187,51.697545,On or near ROCKHILL ROAD,W01001524,Torfaen 004D,Investigation complete; no suspect identified
6ce8b3cb42570cfb93d59e31acb660bb10a1eead76932979dfa138249417a910,2022-06,Gwent Police,Gwent Police,-3.130364,51.617605,On or near ST CATHERINE'S COURT,W01001355,Caerphilly 015A,Investigation complete; no suspect identified
a6600a85b6cb304a6ac9ca4f63ec6186319bfc48e0dfa37d7a8cc5ecc06c5c3c,2022-06,Gwent Police,Gwent Police,-2.948529,51.606501,On or near ISCA ROAD,W01001625,Newport 001C,Investigation complete; no suspect identified
94dbde4a97d5a5183f0ba091e6c239a2b7dc542ed8b8f8f939cec547f5ddf9f1,2022-06,Gwent Police,Gwent Police,-3.188978,51.652426,On or near PEN-LLWYN AVENUE,W01001403,Caerphilly 011C,Investigation complete; no suspect identified
ade66cd22cfccf0bae694f449b4998c01090e13d40ef993308f7a7320161fa7b,2022-06,Gwent Police,Gwent Police,-2.945278,51.576495,On or near CENTRAL AVENUE,W01001646,Newport 015E,Investigation complete; no suspect identified
a4799e5b9171ba84c0a4fbbd0e5ec82b0634e012762902c2768b88b2ac594137,2022-06,Gwent Police,Gwent Police,-2.677396,51.629464,On or near STRIGUIL ROAD,W01001584,Monmouthshire 008B,Investigation complete; no suspect identified
a093bffd675fa39ff01b37f49fe54556cf32e5ba1f68f13c7cfd7b45c30fbfb7,2022-06,Gwent Police,Gwent Police,-2.671639,51.627025,On or near THORNWELL ROAD,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
27c0d77d920c417c0b32b339a2dda10ef425165f63ef2ce219ddde470c8764b1,2022-06,Gwent Police,Gwent Police,-3.001353,51.600658,On or near ROSS STREET,W01001684,Newport 006E,Investigation complete; no suspect identified
81af032700ec2a84835599285f3fe7ac16a6cdc7e735a3855f71b69e153d1a9a,2022-06,Gwent Police,Gwent Police,-2.668365,51.622530,On or near Supermarket,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
71ef156b602ad98b444715fc804e8ee355a66222e453c58860a72ad433f1a567,2022-06,Gwent Police,Gwent Police,-2.978040,51.604236,On or near HAISBRO' AVENUE,W01001678,Newport 005D,Investigation complete; no suspect identified
8156986f36879a5edc5918a1f4a2aa750779147128bbe5d4908096df039ae393,2022-06,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Investigation complete; no suspect identified
8bd5e8c1ab4cb5cdad7b83b541c63951e01c46b66bf204e0e7f910abab04ecbd,2022-06,Gwent Police,Gwent Police,-3.111000,51.616063,On or near RAGLAN STREET,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
7c212e0d4525947c56dd71dbf9f63dcfbd92b459570ee9467338ee47dd6d9c0e,2022-06,Gwent Police,Gwent Police,-2.968116,51.589815,On or near WORDSWORTH ROAD,W01001613,Newport 011C,Investigation complete; no suspect identified
8476f9a8c2912e0f27175f636cdef61f6ed37f230ee02b4a8c883821c43658e0,2022-06,Gwent Police,Gwent Police,-3.027124,51.679858,On or near EAST AVENUE,W01001518,Torfaen 006E,Investigation complete; no suspect identified
f20ea7ce78afd97a8c776d68a9f78f9a6852c59ddd41d7199948de1bcd682fdb,2022-06,Gwent Police,Gwent Police,-2.999293,51.593617,On or near QUEEN'S HILL,W01001601,Newport 006A,Investigation complete; no suspect identified
9018863356da2b301ee40ba80262c016750ce303e0d820b266df32ef477f55c4,2022-06,Gwent Police,Gwent Police,-3.018333,51.609711,On or near SHANNON ROAD,W01001618,Newport 003B,Investigation complete; no suspect identified
c6fcc8876203d58c83e83eb04b91d6f5c437df9b090d33253d360332abe0a768,2022-06,Gwent Police,Gwent Police,-3.230983,51.583521,On or near LLWYN-ON STREET,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
b00349cc7acbf7d6d04ea06aea64af1e152bafc7bf72ceefb3ea213e7d7d854d,2022-06,Gwent Police,Gwent Police,-2.970021,51.579620,On or near Petrol Station,W01001644,Newport 013C,Investigation complete; no suspect identified
42303e2157cf9d01a1b3fe9578d93f11bc2663b2d81676cb219e1328fbd79bdc,2022-06,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Investigation complete; no suspect identified
9ddda2aed2d06bbad3e2590ae71c4fcfbac2b30f5109a10143cad701ccd34edd,2022-06,Gwent Police,Gwent Police,-3.249826,51.781247,On or near UNITED WAY,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
ace6b9034de81ac860ac6bc46e7191ab5b6c04ac3c15eae8621ff4c7702269cf,2022-06,Gwent Police,Gwent Police,-3.138398,51.700232,On or near PARTRIDGE ROAD,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
bbc7abdf099182d094966b2657321528fc087cb8c9e33bd602d1449675c76e10,2022-06,Gwent Police,Gwent Police,-3.046985,51.715082,On or near WEST HILL ROAD,W01001531,Torfaen 003D,Investigation complete; no suspect identified
e1f421fa3c5639a9ee02895c24d0ed7909fb5bf86c6fce1b7a19ae271fd366b9,2022-06,Gwent Police,Gwent Police,-2.993432,51.588335,On or near Theatre/Concert Hall,W01001687,Newport 014D,Investigation complete; no suspect identified
4cf751dbecf621a94e43a80f2f347199ffa088a84bcfa625e1e31e84dc30ef6c,2022-06,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
bc35f9ef886c3b471ea3486cb93469e112921b397430bfb7e6700c2b38ed4f12,2022-06,Gwent Police,Gwent Police,-3.025368,51.655273,On or near GER-YR-EFAIL,W01001519,Torfaen 007A,Investigation complete; no suspect identified
5f9b6563111d1996f29559ba924ac50a2e130decd557161b50a0f7471ea326b8,2022-06,Gwent Police,Gwent Police,-2.941886,51.572989,On or near QUEENSWAY MEADOWS,W01001649,Newport 004D,Investigation complete; no suspect identified
4aea2133b829644a73c80c89ff3ef84bfecd21c3e85ada224103ae9c929b7b26,2022-06,Gwent Police,Gwent Police,-2.981201,51.578754,On or near EAST DOCK ROAD,W01001661,Newport 018C,Investigation complete; no suspect identified
c1f5be069f50bbd12d8dc8df3fe4ba17066b550f85a2164c2a6b892863efcf14,2022-06,Gwent Police,Gwent Police,-3.010409,51.835860,On or near DAN-Y-DERI,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
87d45a3dd4bd809442130618a1080a8a49c15d861d7242dbccbe1a8107f3b0dd,2022-06,Gwent Police,Gwent Police,-3.245309,51.571671,On or near BEDDAU WAY,W01001398,Caerphilly 024A,Investigation complete; no suspect identified
18fa89cd6a2caf837ea048f6d9ff931bb5f358c4582a5310c924a4a8ed59d5b3,2022-06,Gwent Police,Gwent Police,-3.174895,51.656200,On or near CWM BRAENAR,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
3458a025b619ea7c6d5256783a2494c4644933571e4510dc2b5fba77d898d9f1,2022-06,Gwent Police,Gwent Police,-3.144916,51.679245,On or near KENNARD TERRACE,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
d5f64be9bac18a25eb5db0cab0da87cd20ec0594f9ffc6ef9d405f2bb19e36dd,2022-06,Gwent Police,Gwent Police,-3.208101,51.793021,On or near GANTREF WAY,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
9c05c381c61ae0167c0b946cc6fda05be3fd2f47fe4eceb517fbb33e27770fa2,2022-06,Gwent Police,Gwent Police,-3.009227,51.585899,On or near OAKFIELD ROAD,W01001600,Newport 012A,Investigation complete; no suspect identified
741439e0cfd0ea68c6015f6ff1719c380619761f7be355da79883c27e6907c8b,2022-06,Gwent Police,Gwent Police,-3.021306,51.650129,On or near WENTLOOG CLOSE,W01001506,Torfaen 010A,Investigation complete; no suspect identified
3269d040da2696a698fa5307b7d43871e565ca3ba3fb845f805aac98ed65e241,2022-06,Gwent Police,Gwent Police,-3.136039,51.594405,On or near BOVIL CLOSE,W01001343,Caerphilly 021B,Investigation complete; no suspect identified
d495bde68e59c3b4c28d7e2eca316aa95bc162e4cd4be662ebd4aed1937cbd45,2022-06,Gwent Police,Gwent Police,-2.870758,51.599902,On or near PENCOED VIEW,W01001641,Newport 004C,Investigation complete; no suspect identified
22cf365050db72e0c8eb7882e803e8c8ea2c1072d10e9dd0411e959743e75460,2022-06,Gwent Police,Gwent Police,-3.044452,51.579881,On or near VIADUCT VIEW,W01001637,Newport 016B,Investigation complete; no suspect identified
05829a38314625fc2e6805899638f19bd5885852b9ddef8a8fc7e6ffd5f845d5,2022-06,Gwent Police,Gwent Police,-3.199861,51.589922,On or near Parking Area,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
d9694609251b54adf0794f3fdbf503397a3856e5e50964bcf336b8dd9c030f68,2022-06,Gwent Police,Gwent Police,-3.165637,51.782588,On or near CAE GLAS,W01001469,Blaenau Gwent 005F,Investigation complete; no suspect identified
e7ca8c7727696c40e50dc2c84559db694fae3802584d543acf6d18fe6f678b7f,2022-06,Gwent Police,Gwent Police,-3.225528,51.580872,On or near CAENANT ROAD,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
944219791af92cab28a32f55b64a5cf6c9391b035f04e31b047a86a6ac5ca2d2,2022-06,Gwent Police,Gwent Police,-3.193954,51.663561,On or near ALBION TERRACE,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
52cf0618b2c7980d7558fc85a4e6e007c9bed34e6fa8e17ddb8e3c298975d4ff,2022-06,Gwent Police,Gwent Police,-3.218086,51.588619,On or near HEOL GWAUN RHOS,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
bfe0dc90e9dda5070a34b8285380e0c5d212249c777233ed9fbff940bc01c14b,2022-06,Gwent Police,Gwent Police,-2.974275,51.581500,On or near GASKELL STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
2abab71d09c134630b671f660a40e0853d6cd524638d3e2879512db0cd7508a6,2022-06,Gwent Police,Gwent Police,-3.208101,51.793021,On or near GANTREF WAY,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
54eda23508ed1cc2d73bfbc95fccfa4b0c8bdc177ec5b9aca5e70da0e10c46d4,2022-06,Gwent Police,Gwent Police,-3.207875,51.576415,On or near MARDY CLOSE,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
3f737ed3030afdd59dba41ac02474713ff2b65967a01c1181fba626acfc75dc2,2022-06,Gwent Police,Gwent Police,-2.966115,51.600936,On or near MONMOUTH DRIVE,W01001614,Newport 005A,Investigation complete; no suspect identified
ce35aa9b7feae8160d16e7ddc9902b540a6178e04dba9afc0169aa00c5840bad,2022-06,Gwent Police,Gwent Police,-3.011523,51.827911,On or near SUMMERFIELD ROAD,W01001580,Monmouthshire 002E,Investigation complete; no suspect identified
5eacdc60f9c2fd3eff2e42d8f7df7d16e8501b7ab3c5a61fb7a649974d02fc65,2022-06,Gwent Police,Gwent Police,-3.205542,51.579325,On or near HARTSHORN COURT,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
e0253a923dbf01e53a375b203bcae74cc9c805d74532a0b6ce9e46fc515d34b2,2022-06,Gwent Police,Gwent Police,-3.223553,51.801403,On or near GLYNDWR ROAD,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
219fc730c67dbef9920117c3e1c86b2175ec45a66f7df3a3cd95f66a9c28b6da,2022-06,Gwent Police,Gwent Police,-2.961148,51.580449,On or near REENE COURT,W01001648,Newport 015G,Investigation complete; no suspect identified
5a07fe78bb3edf0c00b567493b9942ee932726401a87e1844965c7fa02ad099d,2022-06,Gwent Police,Gwent Police,-3.097830,51.614353,On or near Parking Area,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
b5bd45ad193081701d68f0fedd66e9a7b6e07f783a4bb3631e7865ed47be3d3f,2022-06,Gwent Police,Gwent Police,-2.987163,51.590159,On or near CEDAR ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
66e0831ea23effbcc3efc4cd5599306e3b81d4b63623a599f1cb33c96b3e94f2,2022-06,Gwent Police,Gwent Police,-3.246665,51.775957,On or near Supermarket,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
8cd72a5714658241c85cfdf19aebeb3eb491e49de8203c62593be37e53a1d1ee,2022-06,Gwent Police,Gwent Police,-3.233372,51.716366,On or near ELLIOT STREET,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
0cc324132a27932bc831e4b27c487879cc9687642107a61943b831389ed69352,2022-06,Gwent Police,Gwent Police,-3.232558,51.631556,On or near TWYN ROAD,W01001369,Caerphilly 012D,Investigation complete; no suspect identified
e8b62a89daffe2c13f56bcf755cb9732a8c50587aec3eea6c43343f083c9e5a4,2022-06,Gwent Police,Gwent Police,-2.973003,51.602362,On or near BADMINTON ROAD,W01001678,Newport 005D,Investigation complete; no suspect identified
387554a6283871f665dd52708b642eb565ef37ae1f4d8e833cb21c1ce44d8299,2022-06,Gwent Police,Gwent Police,-3.203262,51.584258,On or near BRYN-RHEDYN,W01001420,Caerphilly 022D,Investigation complete; no suspect identified
b02d5d42d88783b1f44ca4ef18f21790a9c0bfdec30d9fedc7e478690921675a,2022-06,Gwent Police,Gwent Police,-3.031476,51.827306,On or near BELGRAVE ROAD,W01001545,Monmouthshire 001A,Investigation complete; no suspect identified
eb364d54ae778c48e3cf2170129ad04ad9f92c2167caa0944e5341e34abc20a9,2022-06,Gwent Police,Gwent Police,-3.022926,51.578236,On or near GAER PARK HILL,W01001631,Newport 017C,Investigation complete; no suspect identified
682d392de0a6ee3f537fe18264e6ca9cbccf486eb0ff4042577f3f8776aeda76,2022-06,Gwent Police,Gwent Police,-3.170152,51.799106,On or near GREENLAND ROAD,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
b261cf002ce98f1606539157f179875262ba01dbe695f69edca8cf7a309f468b,2022-06,Gwent Police,Gwent Police,-3.010233,51.594153,On or near HIGHCROFT ROAD,W01001600,Newport 012A,Investigation complete; no suspect identified
4efba2bdea9db5acd85192da8210ff409cbc228923c8d51d01e1adf88503de81,2022-06,Gwent Police,Gwent Police,-2.978260,51.588948,On or near WHARF ROAD,W01001691,Newport 011D,Investigation complete; no suspect identified
3d1e02e183286d7718ce4dbec7ce33a27fafb22771a1c351f40866adfa58fb42,2022-06,Gwent Police,Gwent Police,-3.178479,51.678419,On or near PEN-RHIW AVENUE,W01001391,Caerphilly 006F,Investigation complete; no suspect identified
d7972b725bc8520dbdd583887edddced0a5ad87767af13fc8d53ce402187f924,2022-06,Gwent Police,Gwent Police,-3.127395,51.652827,On or near PERSONDY TERRACE,W01001328,Caerphilly 014B,Investigation complete; no suspect identified
f7ac4607e0247f9d2a4879bba26db9a1ce1f11e0f25685da1a8ad9820b7ac373,2022-06,Gwent Police,Gwent Police,-2.962527,51.589699,On or near BEECHWOOD CRESCENT,W01001608,Newport 008B,Investigation complete; no suspect identified
1e449016ab4f337d54b7c381535945e5ce37788e51c4585f12f26821633cd6d2,2022-06,Gwent Police,Gwent Police,-2.985681,51.580353,On or near CANAL TERRACE,W01001661,Newport 018C,Investigation complete; no suspect identified
2c0d2f652c0cc5629d88712d0d1dc1d6438918f7629433f233b99f2239232d61,2022-06,Gwent Police,Gwent Police,-3.017875,51.610551,On or near TEES CLOSE,W01001618,Newport 003B,Investigation complete; no suspect identified
ce1ff136b1af07578aef446ea2793131732f2a9f473dc5394908d8b65819aae8,2022-06,Gwent Police,Gwent Police,-3.171146,51.678447,On or near THE ALDERS,W01001390,Caerphilly 006E,Investigation complete; no suspect identified
1d44e9f8921921ea34936e31fe273c872bdcf07b10be3327545e21835bfaed9a,2022-06,Gwent Police,Gwent Police,-3.198994,51.652927,On or near ST MARY'S ROAD,W01001402,Caerphilly 011B,Investigation complete; no suspect identified
7020b61a8f807033deefa39730438926467941776866cd0802ba4856e0dcc9b1,2022-06,Gwent Police,Gwent Police,-3.015453,51.615265,On or near PENNY CRESCENT,W01001652,Newport 002B,Investigation complete; no suspect identified
55af21f0dd35e000ca25a84aa2d7f85d8181630575846653084035dec45fb1e4,2022-06,Gwent Police,Gwent Police,-3.074324,51.601209,On or near RISCA ROAD,W01001407,Caerphilly 016A,Investigation complete; no suspect identified
68ad246f853cc88c481a6963a45fa0031b1c478500d70ab5f84cbde86c394eae,2022-06,Gwent Police,Gwent Police,-2.968906,51.575368,On or near CORPORATION ROAD,W01001647,Newport 015F,Investigation complete; no suspect identified
b3a4db3426c75330c5860c5896fee2d5892dc63ca394631482ca21a991eed9af,2022-06,Gwent Police,Gwent Police,-3.130367,51.732724,On or near BISHOP STREET,W01001437,Blaenau Gwent 008C,Investigation complete; no suspect identified
d0ae66e5954022cb11a601191f99c0379eb5f1ad5a1aec821e6b82e545bb6edf,2022-06,Gwent Police,Gwent Police,-2.990635,51.575222,On or near BALDWIN STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
f8c774b2b80032ee3106f9e7ab263461451573774f6c8eb8bee07600ad3f3b3d,2022-06,Gwent Police,Gwent Police,-3.213268,51.508507,On or near CLAS HEULOG,W01001889,Cardiff 020B,Investigation complete; no suspect identified
ab04ff422234a3e6533bad7fa53ef47c2b240123ca298228fb1bb3d573a3c251,2022-06,Gwent Police,Gwent Police,-2.991220,51.575604,On or near JEDDO STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
6b09b243a01a9d7942871577d83f4df86ef23c61ceb67f9a1f74f9579c29893f,2022-06,Gwent Police,Gwent Police,-2.710545,51.744447,On or near BEACON ROAD,W01001594,Monmouthshire 007E,Investigation complete; no suspect identified
387f0eebaa4167aac486a83ae87c3de13aec528fa4768e843c344cc73f942245,2022-06,Gwent Police,Gwent Police,-3.146806,51.664175,On or near Parking Area,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
a473beaf44881b72b6649d4e1ab963c8907391b439551b6a108b10eaeffce360,2022-06,Gwent Police,Gwent Police,-3.232091,51.762408,On or near RHYD TERRACE,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
0961c0ab9b8922f0aef46bf4f8adcfc54f8507a4bce67de52c83dfcea8034d30,2022-06,Gwent Police,Gwent Police,-2.999824,51.597452,On or near Petrol Station,W01001681,Newport 006B,Investigation complete; no suspect identified
3878de3bbad9e3d7f89e43ef5a92505b8868902211fa9785669386b1422d1f3d,2022-06,Gwent Police,Gwent Police,-3.220867,51.792718,On or near A4047,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
e492d3e2a520df06270c7471c4c502af82f094579c61858623acc230851c0e41,2022-06,Gwent Police,Gwent Police,-2.945278,51.576495,On or near CENTRAL AVENUE,W01001646,Newport 015E,Investigation complete; no suspect identified
80b999c6fa7c841c72a01ee7de7a0399fee5741396a24be4d6c6d62e8c32007a,2022-06,Gwent Police,Gwent Police,-3.054814,51.714356,On or near TERAS AFON LLWYD,W01001529,Torfaen 003B,Investigation complete; no suspect identified
7bedaaae59aa087adb1a1b87e3a4ce2d33d5f938e26d70abfbe9f6478a35b82e,2022-06,Gwent Police,Gwent Police,-3.221748,51.797951,On or near RHYD-Y-CAE,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
f8481b6b1d14fdcde1f7472ed076b84fbf4b614130b94067f9759347d3a1a720,2022-06,Gwent Police,Gwent Police,-3.214824,51.793356,On or near BRYN GLAS,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
c08e2af7368bf38e50594e04ae9b8fe7b22bed866abd3a3f01eafd29f1806f46,2022-06,Gwent Police,Gwent Police,-3.035835,51.697801,On or near RHES PEN-Y-GRIAG,W01001524,Torfaen 004D,Investigation complete; no suspect identified
