,NAME,Type,Date
16152,Friern Barnet Ward,Person search,2020-04-26T16:31:00+00:00
16153,Friern Barnet Ward,Person search,2020-04-26T16:33:00+00:00
16154,Friern Barnet Ward,Person search,2020-04-26T16:36:00+00:00
16155,Friern Barnet Ward,Person and Vehicle search,2020-04-26T17:30:00+00:00
16156,Friern Barnet Ward,Person and Vehicle search,2020-04-27T00:40:00+00:00
16157,Friern Barnet Ward,Person and Vehicle search,2020-04-29T19:00:00+00:00
16158,Friern Barnet Ward,Person search,2020-05-01T22:40:00+00:00
16159,Friern Barnet Ward,Person and Vehicle search,2020-05-06T13:04:00+00:00
16160,Friern Barnet Ward,Person search,2020-05-06T14:34:00+00:00
16161,Friern Barnet Ward,Person search,2020-05-06T21:40:00+00:00
16162,Friern Barnet Ward,Person search,2020-05-09T04:40:00+00:00
16163,Friern Barnet Ward,Vehicle search,2020-05-12T17:00:00+00:00
16164,Friern Barnet Ward,Person search,2020-05-12T17:05:00+00:00
16165,Friern Barnet Ward,Person search,2020-05-12T17:05:00+00:00
16166,Friern Barnet Ward,Person search,2020-05-12T17:10:00+00:00
16167,Friern Barnet Ward,Person search,2020-05-13T00:35:00+00:00
16168,Friern Barnet Ward,Person and Vehicle search,2020-05-14T19:25:00+00:00
16169,Friern Barnet Ward,Person and Vehicle search,2020-05-14T19:25:00+00:00
16170,Friern Barnet Ward,Person search,2020-05-15T02:06:00+00:00
16171,Friern Barnet Ward,Person search,2020-05-15T12:38:00+00:00
16172,Friern Barnet Ward,Person search,2020-05-15T16:00:00+00:00
16173,Friern Barnet Ward,Person search,2020-05-16T02:55:00+00:00
16174,Friern Barnet Ward,Person and Vehicle search,2020-05-17T21:30:00+00:00
16175,Friern Barnet Ward,Person and Vehicle search,2020-05-18T09:00:00+00:00
16176,Friern Barnet Ward,Person and Vehicle search,2020-05-18T09:05:00+00:00
16177,Friern Barnet Ward,Person search,2020-05-18T20:30:00+00:00
16178,Friern Barnet Ward,Person and Vehicle search,2020-05-20T15:45:00+00:00
16179,Friern Barnet Ward,Person and Vehicle search,2020-05-24T20:49:00+00:00
16180,Friern Barnet Ward,Person and Vehicle search,2020-05-25T16:07:00+00:00
16181,Friern Barnet Ward,Person and Vehicle search,2020-05-25T16:07:00+00:00
16182,Friern Barnet Ward,Person and Vehicle search,2020-05-25T16:10:00+00:00
16183,Friern Barnet Ward,Person and Vehicle search,2020-05-25T16:35:00+00:00
16184,Friern Barnet Ward,Person search,2020-05-25T17:20:00+00:00
16185,Friern Barnet Ward,Person search,2020-05-25T17:20:00+00:00
16186,Friern Barnet Ward,Person and Vehicle search,2020-05-26T14:57:00+00:00
16187,Friern Barnet Ward,Person and Vehicle search,2020-05-26T17:30:00+00:00
16188,Friern Barnet Ward,Person and Vehicle search,2020-05-26T17:30:00+00:00
16189,Friern Barnet Ward,Person and Vehicle search,2020-05-27T12:20:00+00:00
16190,Friern Barnet Ward,Person and Vehicle search,2020-05-28T08:55:00+00:00
16191,Friern Barnet Ward,Person search,2020-05-28T22:50:00+00:00
16192,Friern Barnet Ward,Person and Vehicle search,2020-05-28T22:50:00+00:00
16193,Friern Barnet Ward,Person search,2020-05-28T23:30:00+00:00
16194,Friern Barnet Ward,Person and Vehicle search,2020-05-29T16:20:00+00:00
16195,Friern Barnet Ward,Person and Vehicle search,2020-05-30T15:25:00+00:00
16196,Friern Barnet Ward,Person and Vehicle search,2020-05-30T15:25:00+00:00
16197,Friern Barnet Ward,Person and Vehicle search,2020-06-01T06:16:00+00:00
16198,Friern Barnet Ward,Person and Vehicle search,2020-06-06T17:55:00+00:00
16199,Friern Barnet Ward,Person search,2020-06-06T18:02:00+00:00
16200,Friern Barnet Ward,Person and Vehicle search,2020-06-07T20:15:00+00:00
16201,Friern Barnet Ward,Person and Vehicle search,2020-06-11T11:05:00+00:00
16202,Friern Barnet Ward,Person and Vehicle search,2020-06-11T12:55:00+00:00
16203,Friern Barnet Ward,Person and Vehicle search,2020-06-12T18:58:00+00:00
16204,Friern Barnet Ward,Person search,2020-06-15T18:33:00+00:00
16205,Friern Barnet Ward,Person search,2020-06-17T16:00:00+00:00
16206,Friern Barnet Ward,Person search,2020-06-17T16:00:00+00:00
16207,Friern Barnet Ward,Person search,2020-06-17T16:00:00+00:00
16208,Friern Barnet Ward,Person and Vehicle search,2020-06-17T22:10:00+00:00
16209,Friern Barnet Ward,Person and Vehicle search,2020-06-19T09:20:00+00:00
16210,Friern Barnet Ward,Person and Vehicle search,2020-06-22T01:26:00+00:00
16211,Friern Barnet Ward,Person and Vehicle search,2020-06-22T11:00:00+00:00
16212,Friern Barnet Ward,Person and Vehicle search,2020-06-24T19:30:00+00:00
16213,Friern Barnet Ward,Person search,2020-06-25T12:01:00+00:00
16214,Friern Barnet Ward,Person and Vehicle search,2020-06-28T03:28:00+00:00
16215,Friern Barnet Ward,Person search,2020-06-28T03:50:00+00:00
16216,Friern Barnet Ward,Person search,2020-06-29T21:30:00+00:00
16217,Friern Barnet Ward,Person and Vehicle search,2020-06-29T21:45:00+00:00
16218,Friern Barnet Ward,Vehicle search,2020-06-30T12:10:00+00:00
16219,Friern Barnet Ward,Person and Vehicle search,2020-07-02T18:30:00+00:00
16220,Friern Barnet Ward,Person search,2020-07-03T10:15:00+00:00
16221,Friern Barnet Ward,Person and Vehicle search,2020-07-04T19:25:00+00:00
16222,Friern Barnet Ward,Person and Vehicle search,2020-07-04T20:55:00+00:00
16223,Friern Barnet Ward,Person search,2020-07-06T16:15:00+00:00
16224,Friern Barnet Ward,Person and Vehicle search,2020-07-07T10:53:00+00:00
16225,Friern Barnet Ward,Person and Vehicle search,2020-07-08T16:53:00+00:00
16226,Friern Barnet Ward,Person and Vehicle search,2020-07-08T16:55:00+00:00
16227,Friern Barnet Ward,Person and Vehicle search,2020-07-08T17:00:00+00:00
16228,Friern Barnet Ward,Person search,2020-07-08T17:00:00+00:00
16229,Friern Barnet Ward,Person search,2020-07-13T14:10:00+00:00
16230,Friern Barnet Ward,Person and Vehicle search,2020-07-16T11:38:00+00:00
16231,Friern Barnet Ward,Person and Vehicle search,2020-07-16T11:38:00+00:00
16232,Friern Barnet Ward,Person and Vehicle search,2020-07-17T14:40:00+00:00
16233,Friern Barnet Ward,Person and Vehicle search,2020-07-17T15:35:00+00:00
16234,Friern Barnet Ward,Person and Vehicle search,2020-07-17T19:40:00+00:00
16235,Friern Barnet Ward,Person search,2020-07-24T12:00:00+00:00
16236,Friern Barnet Ward,Person search,2020-07-24T12:05:00+00:00
16237,Friern Barnet Ward,Person search,2020-07-24T12:07:00+00:00
16238,Friern Barnet Ward,Vehicle search,2020-08-05T15:30:00+00:00
16239,Friern Barnet Ward,Person and Vehicle search,2020-08-05T22:43:00+00:00
16240,Friern Barnet Ward,Person and Vehicle search,2020-08-05T23:09:00+00:00
16241,Friern Barnet Ward,Person search,2020-08-05T23:28:00+00:00
16242,Friern Barnet Ward,Person search,2020-08-05T23:51:00+00:00
16243,Friern Barnet Ward,Person and Vehicle search,2020-08-06T22:55:00+00:00
16244,Friern Barnet Ward,Person search,2020-08-14T17:00:00+00:00
16245,Friern Barnet Ward,Person search,2020-08-16T16:50:00+00:00
16246,Friern Barnet Ward,Person and Vehicle search,2020-08-16T17:00:00+00:00
16247,Friern Barnet Ward,Person search,2020-08-24T18:30:00+00:00
16248,Friern Barnet Ward,Person and Vehicle search,2020-08-25T22:38:00+00:00
16249,Friern Barnet Ward,Person search,2020-08-26T15:45:00+00:00
16250,Friern Barnet Ward,Person search,2020-08-31T23:40:00+00:00
16251,Friern Barnet Ward,Person search,2020-08-31T23:43:00+00:00
16252,Friern Barnet Ward,Person search,2020-08-31T23:44:00+00:00
16253,Friern Barnet Ward,Person and Vehicle search,2020-09-03T14:45:00+00:00
16254,Friern Barnet Ward,Person and Vehicle search,2020-09-04T22:55:00+00:00
16255,Friern Barnet Ward,Person search,2020-09-10T21:30:00+00:00
16256,Friern Barnet Ward,Person search,2020-09-12T16:15:00+00:00
16257,Friern Barnet Ward,Person search,2020-09-12T22:44:00+00:00
16258,Friern Barnet Ward,Person and Vehicle search,2020-09-15T21:25:00+00:00
16259,Friern Barnet Ward,Person and Vehicle search,2020-09-16T15:00:00+00:00
16260,Friern Barnet Ward,Person search,2020-09-17T17:03:00+00:00
16261,Friern Barnet Ward,Person search,2020-09-17T17:40:00+00:00
16262,Friern Barnet Ward,Person search,2020-09-17T18:20:00+00:00
16263,Friern Barnet Ward,Person and Vehicle search,2020-09-17T18:25:00+00:00
16264,Friern Barnet Ward,Person and Vehicle search,2020-09-22T10:20:00+00:00
16265,Friern Barnet Ward,Person search,2020-09-23T02:30:00+00:00
16266,Friern Barnet Ward,Person and Vehicle search,2020-09-24T01:00:00+00:00
16267,Friern Barnet Ward,Person and Vehicle search,2020-09-29T01:15:00+00:00
16268,Friern Barnet Ward,Person search,2020-09-29T17:10:00+00:00
16269,Friern Barnet Ward,Person search,2020-10-01T12:03:00+00:00
16270,Friern Barnet Ward,Person search,2020-10-01T12:04:00+00:00
16271,Friern Barnet Ward,Person search,2020-10-08T15:45:00+00:00
16272,Friern Barnet Ward,Person and Vehicle search,2020-10-09T20:15:00+00:00
16273,Friern Barnet Ward,Person search,2020-10-17T11:00:00+00:00
16274,Friern Barnet Ward,Person and Vehicle search,2020-10-20T23:00:00+00:00
16275,Friern Barnet Ward,Person and Vehicle search,2020-10-20T23:01:00+00:00
16276,Friern Barnet Ward,Person and Vehicle search,2020-10-20T23:01:00+00:00
16277,Friern Barnet Ward,Person search,2020-10-20T23:01:00+00:00
16278,Friern Barnet Ward,Person and Vehicle search,2020-10-23T21:30:00+00:00
16279,Friern Barnet Ward,Person search,2020-10-26T22:37:00+00:00
16280,Friern Barnet Ward,Person and Vehicle search,2020-10-30T21:20:00+00:00
16281,Friern Barnet Ward,Person search,2020-11-03T15:00:00+00:00
16282,Friern Barnet Ward,Vehicle search,2020-11-03T15:27:00+00:00
16283,Friern Barnet Ward,Person search,2020-11-07T17:30:00+00:00
16284,Friern Barnet Ward,Person and Vehicle search,2020-11-13T00:31:00+00:00
16285,Friern Barnet Ward,Person and Vehicle search,2020-11-13T00:33:00+00:00
16286,Friern Barnet Ward,Person search,2020-11-14T17:40:00+00:00
16287,Friern Barnet Ward,Person and Vehicle search,2020-11-16T23:50:00+00:00
16288,Friern Barnet Ward,Person and Vehicle search,2020-11-22T14:20:00+00:00
16289,Friern Barnet Ward,Person and Vehicle search,2020-11-26T02:35:00+00:00
16290,Friern Barnet Ward,Person and Vehicle search,2020-11-26T22:00:00+00:00
16291,Friern Barnet Ward,Person and Vehicle search,2020-11-27T20:27:00+00:00
16292,Friern Barnet Ward,Person and Vehicle search,2020-11-29T20:54:00+00:00
16293,Friern Barnet Ward,Person and Vehicle search,2020-12-01T18:20:00+00:00
16294,Friern Barnet Ward,Person and Vehicle search,2020-12-03T16:30:00+00:00
16295,Friern Barnet Ward,Person and Vehicle search,2020-12-03T21:45:00+00:00
16296,Friern Barnet Ward,Person and Vehicle search,2020-12-03T21:45:00+00:00
16297,Friern Barnet Ward,Vehicle search,2020-12-07T14:00:00+00:00
16298,Friern Barnet Ward,Person search,2020-12-12T08:30:00+00:00
16299,Friern Barnet Ward,Person and Vehicle search,2020-12-26T01:20:00+00:00
16300,Friern Barnet Ward,Person and Vehicle search,2021-01-05T16:20:00+00:00
16301,Friern Barnet Ward,Person and Vehicle search,2021-01-13T02:50:00+00:00
16302,Friern Barnet Ward,Person and Vehicle search,2021-01-17T12:12:00+00:00
16303,Friern Barnet Ward,Person search,2021-01-21T21:00:00+00:00
16304,Friern Barnet Ward,Person search,2021-01-28T20:38:00+00:00
16305,Friern Barnet Ward,Person and Vehicle search,2021-01-29T02:33:00+00:00
16306,Friern Barnet Ward,Person and Vehicle search,2021-01-29T02:33:00+00:00
16307,Friern Barnet Ward,Person and Vehicle search,2021-01-29T15:23:00+00:00
16308,Friern Barnet Ward,Person and Vehicle search,2021-01-29T15:45:00+00:00
16309,Friern Barnet Ward,Person search,2021-01-29T16:24:00+00:00
16310,Friern Barnet Ward,Person and Vehicle search,2021-02-02T18:43:00+00:00
16311,Friern Barnet Ward,Person search,2021-02-07T22:22:00+00:00
16312,Friern Barnet Ward,Person search,2021-02-07T22:22:00+00:00
16313,Friern Barnet Ward,Person search,2021-02-07T22:22:00+00:00
16314,Friern Barnet Ward,Person and Vehicle search,2021-02-07T22:35:00+00:00
16315,Friern Barnet Ward,Person and Vehicle search,2021-02-08T01:00:00+00:00
16316,Friern Barnet Ward,Person search,2021-02-12T20:15:00+00:00
16317,Friern Barnet Ward,Person and Vehicle search,2021-02-13T20:45:00+00:00
16318,Friern Barnet Ward,Person search,2021-02-13T21:03:00+00:00
16319,Friern Barnet Ward,Person search,2021-02-13T21:15:00+00:00
16320,Friern Barnet Ward,Person search,2021-02-14T04:17:00+00:00
16321,Friern Barnet Ward,Person search,2021-02-14T23:10:00+00:00
16322,Friern Barnet Ward,Person search,2021-02-15T03:34:00+00:00
16323,Friern Barnet Ward,Person search,2021-02-15T18:00:00+00:00
16324,Friern Barnet Ward,Person search,2021-02-16T01:10:00+00:00
16325,Friern Barnet Ward,Person and Vehicle search,2021-02-16T15:05:00+00:00
16326,Friern Barnet Ward,Person search,2021-02-17T23:21:00+00:00
16327,Friern Barnet Ward,Person search,2021-02-17T23:25:00+00:00
16328,Friern Barnet Ward,Person search,2021-02-17T23:30:00+00:00
16329,Friern Barnet Ward,Person search,2021-02-17T23:30:00+00:00
16330,Friern Barnet Ward,Person and Vehicle search,2021-02-18T14:33:00+00:00
16331,Friern Barnet Ward,Person and Vehicle search,2021-02-19T01:30:00+00:00
16332,Friern Barnet Ward,Person and Vehicle search,2021-02-19T05:00:00+00:00
16333,Friern Barnet Ward,Person and Vehicle search,2021-02-19T05:00:00+00:00
16334,Friern Barnet Ward,Person and Vehicle search,2021-02-20T15:31:00+00:00
16335,Friern Barnet Ward,Person and Vehicle search,2021-02-20T15:32:00+00:00
16336,Friern Barnet Ward,Person search,2021-02-20T15:42:00+00:00
16337,Friern Barnet Ward,Person search,2021-02-20T18:00:00+00:00
16338,Friern Barnet Ward,Person search,2021-02-20T21:20:00+00:00
16339,Friern Barnet Ward,Person search,2021-02-24T23:30:00+00:00
16340,Friern Barnet Ward,Person search,2021-02-24T23:54:00+00:00
16341,Friern Barnet Ward,Vehicle search,2021-02-28T23:20:00+00:00
16342,Friern Barnet Ward,Person search,2021-03-04T01:00:00+00:00
16343,Friern Barnet Ward,Person and Vehicle search,2021-03-04T23:50:00+00:00
16344,Friern Barnet Ward,Person and Vehicle search,2021-03-04T23:55:00+00:00
16345,Friern Barnet Ward,Person and Vehicle search,2021-03-05T23:50:00+00:00
16346,Friern Barnet Ward,Person and Vehicle search,2021-03-09T16:00:00+00:00
16347,Friern Barnet Ward,Person and Vehicle search,2021-03-18T23:51:00+00:00
16348,Friern Barnet Ward,Person search,2021-03-21T18:01:00+00:00
16349,Friern Barnet Ward,Person search,2021-03-21T18:05:00+00:00
16350,Friern Barnet Ward,Person search,2021-03-24T02:00:00+00:00
16351,Friern Barnet Ward,Person search,2021-03-26T02:13:00+00:00
16352,Friern Barnet Ward,Person and Vehicle search,2021-03-26T17:39:00+00:00
16353,Friern Barnet Ward,Person search,2021-03-27T16:05:00+00:00
16354,Friern Barnet Ward,Person search,2021-03-27T22:35:00+00:00
16355,Friern Barnet Ward,Vehicle search,2021-03-30T14:00:00+00:00
16356,Friern Barnet Ward,Person search,2021-04-04T11:00:00+00:00
16357,Friern Barnet Ward,Person search,2021-04-04T11:55:00+00:00
16358,Friern Barnet Ward,Person search,2021-04-04T12:00:00+00:00
16359,Friern Barnet Ward,Person search,2021-04-10T04:19:00+00:00
16360,Friern Barnet Ward,Person search,2021-04-10T06:30:00+00:00
16361,Friern Barnet Ward,Person and Vehicle search,2021-04-14T21:30:00+00:00
16362,Friern Barnet Ward,Person and Vehicle search,2021-04-17T22:05:00+00:00
16363,Friern Barnet Ward,Person and Vehicle search,2021-04-17T22:05:00+00:00
16364,Friern Barnet Ward,Person and Vehicle search,2021-04-17T23:35:00+00:00
16365,Friern Barnet Ward,Person and Vehicle search,2021-04-18T00:02:00+00:00
16366,Friern Barnet Ward,Person and Vehicle search,2021-04-18T00:02:00+00:00
16367,Friern Barnet Ward,Person search,2021-04-24T18:27:00+00:00
16368,Friern Barnet Ward,Person search,2021-04-25T20:15:00+00:00
16369,Friern Barnet Ward,Person search,2021-05-08T15:25:00+00:00
16370,Friern Barnet Ward,Person and Vehicle search,2021-05-08T16:15:00+00:00
16371,Friern Barnet Ward,Person search,2021-05-12T19:01:00+00:00
16372,Friern Barnet Ward,Person and Vehicle search,2021-05-13T15:15:00+00:00
16373,Friern Barnet Ward,Person search,2021-05-13T21:27:00+00:00
16374,Friern Barnet Ward,Person and Vehicle search,2021-05-15T16:40:00+00:00
16375,Friern Barnet Ward,Person search,2021-05-19T22:44:00+00:00
16376,Friern Barnet Ward,Person search,2021-05-19T23:27:00+00:00
16377,Friern Barnet Ward,Person search,2021-05-19T23:30:00+00:00
16378,Friern Barnet Ward,Person search,2021-05-19T23:30:00+00:00
16379,Friern Barnet Ward,Person search,2021-05-19T23:30:00+00:00
16380,Friern Barnet Ward,Person and Vehicle search,2021-05-25T18:01:00+00:00
16381,Friern Barnet Ward,Person search,2021-05-29T00:30:00+00:00
16382,Friern Barnet Ward,Person and Vehicle search,2021-06-02T15:44:00+00:00
16383,Friern Barnet Ward,Person search,2021-06-03T09:35:00+00:00
16384,Friern Barnet Ward,Person and Vehicle search,2021-06-15T16:20:00+00:00
16385,Friern Barnet Ward,Person search,2021-06-15T18:55:00+00:00
16386,Friern Barnet Ward,Person and Vehicle search,2021-06-19T08:50:00+00:00
16387,Friern Barnet Ward,Person search,2021-06-19T17:15:00+00:00
16388,Friern Barnet Ward,Person and Vehicle search,2021-06-25T20:42:00+00:00
16389,Friern Barnet Ward,Person and Vehicle search,2021-06-25T21:00:00+00:00
16390,Friern Barnet Ward,Person and Vehicle search,2021-06-27T07:04:00+00:00
16391,Friern Barnet Ward,Person and Vehicle search,2021-07-04T12:00:00+00:00
16392,Friern Barnet Ward,Person search,2021-07-04T12:10:00+00:00
16393,Friern Barnet Ward,Person and Vehicle search,2021-07-06T13:15:00+00:00
16394,Friern Barnet Ward,Person search,2021-07-09T17:20:00+00:00
16395,Friern Barnet Ward,Person and Vehicle search,2021-07-17T18:35:00+00:00
16396,Friern Barnet Ward,Person and Vehicle search,2021-07-18T12:45:00+00:00
16397,Friern Barnet Ward,Person and Vehicle search,2021-07-19T10:31:00+00:00
16398,Friern Barnet Ward,Vehicle search,2021-07-26T00:36:00+00:00
16399,Friern Barnet Ward,Person search,2021-07-27T12:00:00+00:00
16400,Friern Barnet Ward,Person search,2021-07-27T17:20:00+00:00
16401,Friern Barnet Ward,Person search,2021-07-27T17:20:00+00:00
16402,Friern Barnet Ward,Person and Vehicle search,2021-07-27T17:20:00+00:00
16403,Friern Barnet Ward,Person and Vehicle search,2021-07-29T18:45:00+00:00
16404,Friern Barnet Ward,Person search,2021-07-30T21:25:00+00:00
16405,Friern Barnet Ward,Person and Vehicle search,2021-08-03T23:00:00+00:00
16406,Friern Barnet Ward,Person search,2021-08-14T17:25:00+00:00
16407,Friern Barnet Ward,Person search,2021-08-15T02:24:00+00:00
16408,Friern Barnet Ward,Person and Vehicle search,2021-08-15T02:30:00+00:00
16409,Friern Barnet Ward,Person search,2021-08-23T01:30:00+00:00
16410,Friern Barnet Ward,Person search,2021-08-25T12:00:00+00:00
16411,Friern Barnet Ward,Person search,2021-08-30T04:00:00+00:00
16412,Friern Barnet Ward,Person search,2021-08-30T04:30:00+00:00
16413,Friern Barnet Ward,Person and Vehicle search,2021-08-31T20:21:00+00:00
16414,Friern Barnet Ward,Vehicle search,2021-09-15T00:05:00+00:00
16415,Friern Barnet Ward,Person and Vehicle search,2021-09-17T21:36:00+00:00
16416,Friern Barnet Ward,Person search,2021-09-21T16:14:00+00:00
16417,Friern Barnet Ward,Person search,2021-09-21T23:15:00+00:00
16418,Friern Barnet Ward,Person and Vehicle search,2021-09-23T09:35:00+00:00
16419,Friern Barnet Ward,Person and Vehicle search,2021-09-25T01:30:00+00:00
16420,Friern Barnet Ward,Person search,2021-09-27T22:49:00+00:00
16421,Friern Barnet Ward,Person search,2021-09-28T15:35:00+00:00
16422,Friern Barnet Ward,Person and Vehicle search,2021-10-01T14:05:00+00:00
16423,Friern Barnet Ward,Person search,2021-10-01T19:04:00+00:00
16424,Friern Barnet Ward,Person and Vehicle search,2021-10-02T16:45:00+00:00
16425,Friern Barnet Ward,Person and Vehicle search,2021-10-03T04:29:00+00:00
16426,Friern Barnet Ward,Person and Vehicle search,2021-10-06T15:54:00+00:00
16427,Friern Barnet Ward,Person and Vehicle search,2021-10-09T20:30:00+00:00
16428,Friern Barnet Ward,Person and Vehicle search,2021-10-13T15:00:00+00:00
16429,Friern Barnet Ward,Person search,2021-10-13T15:00:00+00:00
16430,Friern Barnet Ward,Person search,2021-10-13T15:00:00+00:00
16431,Friern Barnet Ward,Person search,2021-10-14T14:46:00+00:00
16432,Friern Barnet Ward,Person search,2021-10-28T23:00:00+00:00
16433,Friern Barnet Ward,Person and Vehicle search,2021-10-29T00:53:00+00:00
16434,Friern Barnet Ward,Person and Vehicle search,2021-10-29T16:00:00+00:00
16435,Friern Barnet Ward,Person search,2021-11-05T18:06:00+00:00
16436,Friern Barnet Ward,Person search,2021-11-09T00:38:00+00:00
16437,Friern Barnet Ward,Person and Vehicle search,2021-11-09T03:20:00+00:00
16438,Friern Barnet Ward,Person and Vehicle search,2021-11-10T13:00:00+00:00
16439,Friern Barnet Ward,Person search,2021-11-12T09:40:00+00:00
16440,Friern Barnet Ward,Person and Vehicle search,2021-11-13T19:30:00+00:00
16441,Friern Barnet Ward,Person and Vehicle search,2021-11-16T01:49:00+00:00
16442,Friern Barnet Ward,Vehicle search,2021-11-16T01:50:00+00:00
16443,Friern Barnet Ward,Person search,2021-11-18T03:45:00+00:00
16444,Friern Barnet Ward,Person search,2021-11-18T03:45:00+00:00
16445,Friern Barnet Ward,Person search,2021-11-18T03:45:00+00:00
16446,Friern Barnet Ward,Person search,2021-11-19T15:14:00+00:00
16447,Friern Barnet Ward,Person and Vehicle search,2021-11-20T20:30:00+00:00
16448,Friern Barnet Ward,Person and Vehicle search,2021-11-20T21:05:00+00:00
16449,Friern Barnet Ward,Person and Vehicle search,2021-11-25T16:00:00+00:00
16450,Friern Barnet Ward,Person search,2021-11-27T14:44:00+00:00
16451,Friern Barnet Ward,Person and Vehicle search,2021-11-30T15:45:00+00:00
16452,Friern Barnet Ward,Person search,2021-12-05T19:26:00+00:00
16453,Friern Barnet Ward,Person and Vehicle search,2021-12-05T22:43:00+00:00
16454,Friern Barnet Ward,Person search,2021-12-05T22:52:00+00:00
16455,Friern Barnet Ward,Person search,2021-12-12T17:51:00+00:00
16456,Friern Barnet Ward,Person search,2021-12-12T17:55:00+00:00
16457,Friern Barnet Ward,Person and Vehicle search,2021-12-14T21:10:00+00:00
16458,Friern Barnet Ward,Person and Vehicle search,2021-12-14T21:13:00+00:00
16459,Friern Barnet Ward,Person search,2021-12-22T22:57:00+00:00
16460,Friern Barnet Ward,Person and Vehicle search,2022-01-14T21:31:00+00:00
16461,Friern Barnet Ward,Person search,2022-01-21T18:15:00+00:00
16462,Friern Barnet Ward,Person search,2022-01-21T18:21:00+00:00
16463,Friern Barnet Ward,Person search,2022-01-25T04:50:00+00:00
16464,Friern Barnet Ward,Person and Vehicle search,2022-01-26T18:22:00+00:00
16465,Friern Barnet Ward,Person search,2022-01-26T18:25:00+00:00
16466,Friern Barnet Ward,Person search,2022-01-26T18:54:00+00:00
16467,Friern Barnet Ward,Person search,2022-01-27T15:02:00+00:00
16468,Friern Barnet Ward,Person search,2022-02-09T14:38:00+00:00
16469,Friern Barnet Ward,Person and Vehicle search,2022-02-09T20:18:00+00:00
16470,Friern Barnet Ward,Person and Vehicle search,2022-02-17T14:05:00+00:00
16471,Friern Barnet Ward,Person and Vehicle search,2022-02-19T13:22:00+00:00
16472,Friern Barnet Ward,Person and Vehicle search,2022-02-21T01:30:00+00:00
16473,Friern Barnet Ward,Person and Vehicle search,2022-02-21T01:42:00+00:00
16474,Friern Barnet Ward,Person and Vehicle search,2022-02-21T01:50:00+00:00
16475,Friern Barnet Ward,Person search,2022-02-24T14:04:00+00:00
16476,Friern Barnet Ward,Person search,2022-02-26T00:45:00+00:00
16477,Friern Barnet Ward,Person and Vehicle search,2022-03-13T20:17:00+00:00
16478,Friern Barnet Ward,Person and Vehicle search,2022-03-13T20:17:00+00:00
16479,Friern Barnet Ward,Person search,2022-03-25T22:03:00+00:00
16480,Friern Barnet Ward,Person and Vehicle search,2022-04-07T14:37:00+00:00
16481,Friern Barnet Ward,Person search,2022-04-07T15:13:00+00:00
16482,Friern Barnet Ward,Person search,2022-04-07T16:50:00+00:00
16483,Friern Barnet Ward,Person and Vehicle search,2022-04-08T12:20:00+00:00
16484,Friern Barnet Ward,Person search,2022-04-11T18:50:00+00:00
16485,Friern Barnet Ward,Person and Vehicle search,2022-04-14T19:45:00+00:00
16486,Friern Barnet Ward,Person and Vehicle search,2022-04-15T15:29:00+00:00
16487,Friern Barnet Ward,Person and Vehicle search,2022-04-15T15:35:00+00:00
16488,Friern Barnet Ward,Person search,2022-04-17T16:09:00+00:00
16489,Friern Barnet Ward,Person search,2022-04-20T18:21:00+00:00
16490,Friern Barnet Ward,Person and Vehicle search,2022-04-22T01:10:00+00:00
16491,Friern Barnet Ward,Person search,2022-04-22T01:14:00+00:00
16492,Friern Barnet Ward,Person and Vehicle search,2022-04-23T15:35:00+00:00
16493,Friern Barnet Ward,Person and Vehicle search,2022-04-23T22:12:00+00:00
16494,Friern Barnet Ward,Person and Vehicle search,2022-04-26T22:00:00+00:00
16495,Friern Barnet Ward,Person and Vehicle search,2022-04-30T21:25:00+00:00
16496,Friern Barnet Ward,Person search,2022-05-01T12:00:00+00:00
16497,Friern Barnet Ward,Person search,2022-05-02T00:30:00+00:00
16498,Friern Barnet Ward,Person search,2022-05-02T00:35:00+00:00
16499,Friern Barnet Ward,Person search,2022-05-05T21:03:00+00:00
16500,Friern Barnet Ward,Person and Vehicle search,2022-05-11T00:15:00+00:00
16501,Friern Barnet Ward,Person search,2022-05-14T16:30:00+00:00
16502,Friern Barnet Ward,Person search,2022-05-20T10:47:00+00:00
16503,Friern Barnet Ward,Person search,2022-05-31T16:50:00+00:00
16504,Friern Barnet Ward,Person search,2022-06-07T12:30:00+00:00
16505,Friern Barnet Ward,Person and Vehicle search,2022-06-07T12:36:00+00:00
16506,Friern Barnet Ward,Person and Vehicle search,2022-06-07T12:45:00+00:00
16507,Friern Barnet Ward,Person search,2022-06-08T12:45:00+00:00
16508,Friern Barnet Ward,Person and Vehicle search,2022-06-11T07:00:00+00:00
16509,Friern Barnet Ward,Person search,2022-06-11T18:40:00+00:00
16510,Friern Barnet Ward,Person and Vehicle search,2022-06-13T19:15:00+00:00
16511,Friern Barnet Ward,Person search,2022-06-14T14:53:00+00:00
16512,Friern Barnet Ward,Person search,2022-06-14T15:20:00+00:00
16513,Friern Barnet Ward,Person search,2022-06-21T15:55:00+00:00
16514,Friern Barnet Ward,Person and Vehicle search,2022-06-23T16:31:00+00:00
16515,Friern Barnet Ward,Person and Vehicle search,2022-06-23T17:25:00+00:00
16516,Friern Barnet Ward,Person search,2022-06-24T17:05:00+00:00
16517,Friern Barnet Ward,Person and Vehicle search,2022-06-29T16:38:00+00:00
16518,Friern Barnet Ward,Person and Vehicle search,2022-06-30T15:39:00+00:00
